id_sentence_id_term,id_sentence,id_term,term
670_1,670,1,a
670_2,670,2,annie
670_3,670,3,likes
670_4,670,4,a
670_5,670,5,woman
671_1,671,1,a
671_2,671,2,woman
671_3,671,3,that
671_4,671,4,every
671_5,671,5,man
672_1,672,1,a
672_2,672,2,woman
672_3,672,3,admires
672_4,672,4,that
672_5,672,5,woman
673_1,673,1,a
673_2,673,2,woman
673_3,673,3,that
673_4,673,4,a
673_5,673,5,man
674_1,674,1,a
674_2,674,2,woman
674_3,674,3,man
674_4,674,4,a
674_5,674,5,woman
675_1,675,1,every
675_2,675,2,man
675_3,675,3,that
675_4,675,4,likes
675_5,675,5,john
675_6,675,6,woman
676_1,676,1,every
676_2,676,2,man
676_3,676,3,monet
676_4,676,4,likes
676_5,676,5,annie
676_6,676,6,paints
677_1,677,1,every
677_2,677,2,man
677_3,677,3,that
677_4,677,4,likes
677_5,677,5,man
677_6,677,6,paints
678_1,678,1,every
678_2,678,2,man
678_3,678,3,that
678_4,678,4,admires
678_5,678,5,john
678_6,678,6,john
679_1,679,1,every
679_2,679,2,man
679_3,679,3,annie
679_4,679,4,admires
679_5,679,5,annie
679_6,679,6,paints
680_1,680,1,every
680_2,680,2,man
680_3,680,3,that
680_4,680,4,admires
680_5,680,5,likes
680_6,680,6,paints
681_1,681,1,monet
681_2,681,2,man
681_3,681,3,that
681_4,681,4,paints
681_5,681,5,likes
681_6,681,6,john
682_1,682,1,every
682_2,682,2,man
682_3,682,3,a
682_4,682,4,paints
682_5,682,5,likes
682_6,682,6,annie
683_1,683,1,every
683_2,683,2,man
683_3,683,3,annie
683_4,683,4,paints
683_5,683,5,likes
683_6,683,6,monet
684_1,684,1,every
684_2,684,2,man
684_3,684,3,that
684_4,684,4,woman
684_5,684,5,admires
684_6,684,6,john
685_1,685,1,every
685_2,685,2,likes
685_3,685,3,that
685_4,685,4,paints
685_5,685,5,admires
685_6,685,6,annie
686_1,686,1,every
686_2,686,2,man
686_3,686,3,that
686_4,686,4,that
686_5,686,5,admires
686_6,686,6,monet
687_1,687,1,every
687_2,687,2,woman
687_3,687,3,that
687_4,687,4,likes
687_5,687,5,that
687_6,687,6,paints
688_1,688,1,likes
688_2,688,2,woman
688_3,688,3,that
688_4,688,4,likes
688_5,688,5,annie
688_6,688,6,paints
689_1,689,1,every
689_2,689,2,woman
689_3,689,3,that
689_4,689,4,every
689_5,689,5,monet
689_6,689,6,paints
690_1,690,1,every
690_2,690,2,monet
690_3,690,3,that
690_4,690,4,admires
690_5,690,5,john
690_6,690,6,paints
691_1,691,1,every
691_2,691,2,woman
691_3,691,3,that
691_4,691,4,admires
691_5,691,5,likes
691_6,691,6,paints
692_1,692,1,admires
692_2,692,2,woman
692_3,692,3,that
692_4,692,4,admires
692_5,692,5,monet
692_6,692,6,paints
693_1,693,1,john
693_2,693,2,woman
693_3,693,3,that
693_4,693,4,paints
693_5,693,5,likes
693_6,693,6,john
694_1,694,1,every
694_2,694,2,woman
694_3,694,3,that
694_4,694,4,likes
694_5,694,5,likes
694_6,694,6,annie
695_1,695,1,every
695_2,695,2,woman
695_3,695,3,admires
695_4,695,4,paints
695_5,695,5,likes
695_6,695,6,monet
696_1,696,1,every
696_2,696,2,paints
696_3,696,3,that
696_4,696,4,paints
696_5,696,5,admires
696_6,696,6,john
697_1,697,1,every
697_2,697,2,every
697_3,697,3,that
697_4,697,4,paints
697_5,697,5,admires
697_6,697,6,annie
698_1,698,1,every
698_2,698,2,woman
698_3,698,3,that
698_4,698,4,annie
698_5,698,5,admires
698_6,698,6,monet
699_1,699,1,a
699_2,699,2,man
699_3,699,3,that
699_4,699,4,likes
699_5,699,5,that
699_6,699,6,paints
700_1,700,1,a
700_2,700,2,man
700_3,700,3,monet
700_4,700,4,likes
700_5,700,5,annie
700_6,700,6,paints
701_1,701,1,a
701_2,701,2,man
701_3,701,3,that
701_4,701,4,likes
701_5,701,5,every
701_6,701,6,paints
702_1,702,1,a
702_2,702,2,man
702_3,702,3,that
702_4,702,4,monet
702_5,702,5,john
702_6,702,6,paints
703_1,703,1,a
703_2,703,2,man
703_3,703,3,that
703_4,703,4,admires
703_5,703,5,man
703_6,703,6,paints
704_1,704,1,a
704_2,704,2,man
704_3,704,3,man
704_4,704,4,admires
704_5,704,5,monet
704_6,704,6,paints
705_1,705,1,paints
705_2,705,2,man
705_3,705,3,that
705_4,705,4,paints
705_5,705,5,likes
705_6,705,6,john
706_1,706,1,a
706_2,706,2,man
706_3,706,3,that
706_4,706,4,paints
706_5,706,5,likes
706_6,706,6,woman
707_1,707,1,a
707_2,707,2,man
707_3,707,3,that
707_4,707,4,paints
707_5,707,5,likes
707_6,707,6,man
708_1,708,1,a
708_2,708,2,man
708_3,708,3,that
708_4,708,4,john
708_5,708,5,admires
708_6,708,6,john
709_1,709,1,a
709_2,709,2,man
709_3,709,3,that
709_4,709,4,every
709_5,709,5,admires
709_6,709,6,annie
710_1,710,1,monet
710_2,710,2,man
710_3,710,3,that
710_4,710,4,paints
710_5,710,5,admires
710_6,710,6,monet
711_1,711,1,a
711_2,711,2,woman
711_3,711,3,annie
711_4,711,4,likes
711_5,711,5,john
711_6,711,6,paints
712_1,712,1,a
712_2,712,2,woman
712_3,712,3,that
712_4,712,4,paints
712_5,712,5,annie
712_6,712,6,paints
713_1,713,1,a
713_2,713,2,woman
713_3,713,3,that
713_4,713,4,monet
713_5,713,5,monet
713_6,713,6,paints
714_1,714,1,a
714_2,714,2,woman
714_3,714,3,a
714_4,714,4,admires
714_5,714,5,john
714_6,714,6,paints
715_1,715,1,a
715_2,715,2,woman
715_3,715,3,that
715_4,715,4,admires
715_5,715,5,paints
715_6,715,6,paints
716_1,716,1,a
716_2,716,2,annie
716_3,716,3,that
716_4,716,4,admires
716_5,716,5,monet
716_6,716,6,paints
717_1,717,1,a
717_2,717,2,woman
717_3,717,3,that
717_4,717,4,admires
717_5,717,5,likes
717_6,717,6,john
718_1,718,1,a
718_2,718,2,woman
718_3,718,3,that
718_4,718,4,paints
718_5,718,5,likes
718_6,718,6,woman
719_1,719,1,a
719_2,719,2,woman
719_3,719,3,monet
719_4,719,4,paints
719_5,719,5,likes
719_6,719,6,monet
720_1,720,1,a
720_2,720,2,woman
720_3,720,3,john
720_4,720,4,paints
720_5,720,5,admires
720_6,720,6,john
721_1,721,1,a
721_2,721,2,woman
721_3,721,3,that
721_4,721,4,john
721_5,721,5,admires
721_6,721,6,annie
722_1,722,1,a
722_2,722,2,woman
722_3,722,3,a
722_4,722,4,paints
722_5,722,5,admires
722_6,722,6,monet
723_1,723,1,john
723_2,723,2,likes
723_3,723,3,every
723_4,723,4,man
723_5,723,5,a
723_6,723,6,paints
724_1,724,1,a
724_2,724,2,likes
724_3,724,3,every
724_4,724,4,woman
724_5,724,5,that
724_6,724,6,paints
725_1,725,1,that
725_2,725,2,likes
725_3,725,3,a
725_4,725,4,man
725_5,725,5,that
725_6,725,6,paints
726_1,726,1,john
726_2,726,2,annie
726_3,726,3,a
726_4,726,4,woman
726_5,726,5,that
726_6,726,6,paints
727_1,727,1,john
727_2,727,2,admires
727_3,727,3,monet
727_4,727,4,man
727_5,727,5,that
727_6,727,6,paints
728_1,728,1,paints
728_2,728,2,admires
728_3,728,3,every
728_4,728,4,woman
728_5,728,5,that
728_6,728,6,paints
729_1,729,1,every
729_2,729,2,admires
729_3,729,3,a
729_4,729,4,man
729_5,729,5,that
729_6,729,6,paints
730_1,730,1,john
730_2,730,2,admires
730_3,730,3,woman
730_4,730,4,woman
730_5,730,5,that
730_6,730,6,paints
731_1,731,1,annie
731_2,731,2,likes
731_3,731,3,every
731_4,731,4,john
731_5,731,5,that
731_6,731,6,paints
732_1,732,1,annie
732_2,732,2,likes
732_3,732,3,every
732_4,732,4,woman
732_5,732,5,every
732_6,732,6,paints
733_1,733,1,likes
733_2,733,2,likes
733_3,733,3,a
733_4,733,4,man
733_5,733,5,that
733_6,733,6,paints
734_1,734,1,annie
734_2,734,2,likes
734_3,734,3,a
734_4,734,4,likes
734_5,734,5,that
734_6,734,6,paints
735_1,735,1,annie
735_2,735,2,admires
735_3,735,3,woman
735_4,735,4,man
735_5,735,5,that
735_6,735,6,paints
736_1,736,1,annie
736_2,736,2,admires
736_3,736,3,every
736_4,736,4,woman
736_5,736,5,that
736_6,736,6,john
737_1,737,1,annie
737_2,737,2,admires
737_3,737,3,a
737_4,737,4,man
737_5,737,5,that
737_6,737,6,monet
738_1,738,1,annie
738_2,738,2,admires
738_3,738,3,annie
738_4,738,4,woman
738_5,738,5,that
738_6,738,6,paints
739_1,739,1,monet
739_2,739,2,likes
739_3,739,3,every
739_4,739,4,man
739_5,739,5,man
739_6,739,6,paints
740_1,740,1,monet
740_2,740,2,likes
740_3,740,3,every
740_4,740,4,woman
740_5,740,5,that
740_6,740,6,man
741_1,741,1,monet
741_2,741,2,monet
741_3,741,3,a
741_4,741,4,man
741_5,741,5,that
741_6,741,6,paints
742_1,742,1,monet
742_2,742,2,likes
742_3,742,3,a
742_4,742,4,woman
742_5,742,5,monet
742_6,742,6,paints
743_1,743,1,monet
743_2,743,2,admires
743_3,743,3,paints
743_4,743,4,man
743_5,743,5,that
743_6,743,6,paints
744_1,744,1,woman
744_2,744,2,admires
744_3,744,3,every
744_4,744,4,woman
744_5,744,5,that
744_6,744,6,paints
745_1,745,1,man
745_2,745,2,admires
745_3,745,3,a
745_4,745,4,man
745_5,745,5,that
745_6,745,6,paints
746_1,746,1,monet
746_2,746,2,admires
746_3,746,3,a
746_4,746,4,woman
746_5,746,5,annie
746_6,746,6,paints
747_1,747,1,annie
747_2,747,2,man
747_3,747,3,that
747_4,747,4,likes
747_5,747,5,every
747_6,747,6,man
747_7,747,7,paints
748_1,748,1,that
748_2,748,2,man
748_3,748,3,that
748_4,748,4,likes
748_5,748,5,every
748_6,748,6,woman
748_7,748,7,paints
749_1,749,1,every
749_2,749,2,man
749_3,749,3,a
749_4,749,4,likes
749_5,749,5,a
749_6,749,6,man
749_7,749,7,paints
750_1,750,1,paints
750_2,750,2,man
750_3,750,3,that
750_4,750,4,likes
750_5,750,5,a
750_6,750,6,woman
750_7,750,7,paints
751_1,751,1,every
751_2,751,2,man
751_3,751,3,that
751_4,751,4,likes
751_5,751,5,that
751_6,751,6,likes
751_7,751,7,john
752_1,752,1,every
752_2,752,2,man
752_3,752,3,that
752_4,752,4,likes
752_5,752,5,john
752_6,752,6,man
752_7,752,7,annie
753_1,753,1,every
753_2,753,2,man
753_3,753,3,that
753_4,753,4,a
753_5,753,5,john
753_6,753,6,likes
753_7,753,7,monet
754_1,754,1,every
754_2,754,2,man
754_3,754,3,that
754_4,754,4,monet
754_5,754,5,john
754_6,754,6,admires
754_7,754,7,john
755_1,755,1,every
755_2,755,2,man
755_3,755,3,that
755_4,755,4,man
755_5,755,5,john
755_6,755,6,admires
755_7,755,7,annie
756_1,756,1,that
756_2,756,2,man
756_3,756,3,that
756_4,756,4,likes
756_5,756,5,john
756_6,756,6,admires
756_7,756,7,monet
757_1,757,1,likes
757_2,757,2,man
757_3,757,3,that
757_4,757,4,likes
757_5,757,5,annie
757_6,757,6,likes
757_7,757,7,john
758_1,758,1,every
758_2,758,2,john
758_3,758,3,that
758_4,758,4,likes
758_5,758,5,annie
758_6,758,6,likes
758_7,758,7,annie
759_1,759,1,every
759_2,759,2,man
759_3,759,3,man
759_4,759,4,likes
759_5,759,5,annie
759_6,759,6,likes
759_7,759,7,monet
760_1,760,1,every
760_2,760,2,man
760_3,760,3,that
760_4,760,4,likes
760_5,760,5,a
760_6,760,6,admires
760_7,760,7,john
761_1,761,1,every
761_2,761,2,paints
761_3,761,3,that
761_4,761,4,likes
761_5,761,5,annie
761_6,761,6,admires
761_7,761,7,annie
762_1,762,1,every
762_2,762,2,man
762_3,762,3,that
762_4,762,4,man
762_5,762,5,annie
762_6,762,6,admires
762_7,762,7,monet
763_1,763,1,every
763_2,763,2,man
763_3,763,3,that
763_4,763,4,likes
763_5,763,5,monet
763_6,763,6,annie
763_7,763,7,john
764_1,764,1,every
764_2,764,2,every
764_3,764,3,that
764_4,764,4,likes
764_5,764,5,monet
764_6,764,6,likes
764_7,764,7,annie
765_1,765,1,every
765_2,765,2,man
765_3,765,3,that
765_4,765,4,john
765_5,765,5,monet
765_6,765,6,likes
765_7,765,7,monet
766_1,766,1,every
766_2,766,2,man
766_3,766,3,that
766_4,766,4,likes
766_5,766,5,monet
766_6,766,6,admires
766_7,766,7,woman
767_1,767,1,every
767_2,767,2,man
767_3,767,3,paints
767_4,767,4,likes
767_5,767,5,monet
767_6,767,6,admires
767_7,767,7,annie
768_1,768,1,every
768_2,768,2,man
768_3,768,3,woman
768_4,768,4,likes
768_5,768,5,monet
768_6,768,6,admires
768_7,768,7,monet
769_1,769,1,every
769_2,769,2,man
769_3,769,3,that
769_4,769,4,admires
769_5,769,5,every
769_6,769,6,likes
769_7,769,7,paints
770_1,770,1,every
770_2,770,2,man
770_3,770,3,that
770_4,770,4,admires
770_5,770,5,likes
770_6,770,6,woman
770_7,770,7,paints
771_1,771,1,every
771_2,771,2,man
771_3,771,3,that
771_4,771,4,admires
771_5,771,5,a
771_6,771,6,man
771_7,771,7,monet
772_1,772,1,john
772_2,772,2,man
772_3,772,3,that
772_4,772,4,admires
772_5,772,5,a
772_6,772,6,woman
772_7,772,7,paints
773_1,773,1,likes
773_2,773,2,man
773_3,773,3,that
773_4,773,4,admires
773_5,773,5,john
773_6,773,6,likes
773_7,773,7,john
774_1,774,1,every
774_2,774,2,man
774_3,774,3,that
774_4,774,4,admires
774_5,774,5,paints
774_6,774,6,likes
774_7,774,7,annie
775_1,775,1,every
775_2,775,2,man
775_3,775,3,that
775_4,775,4,admires
775_5,775,5,john
775_6,775,6,likes
775_7,775,7,admires
776_1,776,1,every
776_2,776,2,man
776_3,776,3,that
776_4,776,4,admires
776_5,776,5,john
776_6,776,6,admires
776_7,776,7,paints
777_1,777,1,admires
777_2,777,2,man
777_3,777,3,that
777_4,777,4,admires
777_5,777,5,john
777_6,777,6,admires
777_7,777,7,annie
778_1,778,1,paints
778_2,778,2,man
778_3,778,3,that
778_4,778,4,admires
778_5,778,5,john
778_6,778,6,admires
778_7,778,7,monet
779_1,779,1,every
779_2,779,2,monet
779_3,779,3,that
779_4,779,4,admires
779_5,779,5,annie
779_6,779,6,likes
779_7,779,7,john
780_1,780,1,every
780_2,780,2,man
780_3,780,3,that
780_4,780,4,admires
780_5,780,5,annie
780_6,780,6,likes
780_7,780,7,every
781_1,781,1,admires
781_2,781,2,man
781_3,781,3,that
781_4,781,4,admires
781_5,781,5,annie
781_6,781,6,likes
781_7,781,7,monet
782_1,782,1,man
782_2,782,2,man
782_3,782,3,that
782_4,782,4,admires
782_5,782,5,annie
782_6,782,6,admires
782_7,782,7,john
783_1,783,1,every
783_2,783,2,man
783_3,783,3,that
783_4,783,4,admires
783_5,783,5,annie
783_6,783,6,admires
783_7,783,7,likes
784_1,784,1,every
784_2,784,2,man
784_3,784,3,that
784_4,784,4,that
784_5,784,5,annie
784_6,784,6,admires
784_7,784,7,monet
785_1,785,1,every
785_2,785,2,man
785_3,785,3,that
785_4,785,4,admires
785_5,785,5,monet
785_6,785,6,annie
785_7,785,7,john
786_1,786,1,every
786_2,786,2,man
786_3,786,3,that
786_4,786,4,admires
786_5,786,5,monet
786_6,786,6,likes
786_7,786,7,admires
787_1,787,1,every
787_2,787,2,man
787_3,787,3,that
787_4,787,4,admires
787_5,787,5,woman
787_6,787,6,likes
787_7,787,7,monet
788_1,788,1,every
788_2,788,2,annie
788_3,788,3,that
788_4,788,4,admires
788_5,788,5,monet
788_6,788,6,admires
788_7,788,7,john
789_1,789,1,every
789_2,789,2,paints
789_3,789,3,that
789_4,789,4,admires
789_5,789,5,monet
789_6,789,6,admires
789_7,789,7,annie
790_1,790,1,every
790_2,790,2,man
790_3,790,3,that
790_4,790,4,admires
790_5,790,5,a
790_6,790,6,admires
790_7,790,7,monet
791_1,791,1,every
791_2,791,2,man
791_3,791,3,that
791_4,791,4,paints
791_5,791,5,likes
791_6,791,6,monet
791_7,791,7,man
792_1,792,1,every
792_2,792,2,man
792_3,792,3,that
792_4,792,4,annie
792_5,792,5,likes
792_6,792,6,every
792_7,792,7,woman
793_1,793,1,paints
793_2,793,2,man
793_3,793,3,that
793_4,793,4,paints
793_5,793,5,likes
793_6,793,6,a
793_7,793,7,man
794_1,794,1,every
794_2,794,2,man
794_3,794,3,that
794_4,794,4,annie
794_5,794,5,likes
794_6,794,6,a
794_7,794,7,woman
795_1,795,1,every
795_2,795,2,man
795_3,795,3,that
795_4,795,4,paints
795_5,795,5,admires
795_6,795,6,admires
795_7,795,7,man
796_1,796,1,every
796_2,796,2,annie
796_3,796,3,that
796_4,796,4,paints
796_5,796,5,admires
796_6,796,6,every
796_7,796,7,woman
797_1,797,1,every
797_2,797,2,man
797_3,797,3,that
797_4,797,4,admires
797_5,797,5,admires
797_6,797,6,a
797_7,797,7,man
798_1,798,1,monet
798_2,798,2,man
798_3,798,3,that
798_4,798,4,paints
798_5,798,5,admires
798_6,798,6,a
798_7,798,7,woman
799_1,799,1,every
799_2,799,2,man
799_3,799,3,monet
799_4,799,4,every
799_5,799,5,man
799_6,799,6,that
799_7,799,7,paints
800_1,800,1,woman
800_2,800,2,man
800_3,800,3,likes
800_4,800,4,every
800_5,800,5,woman
800_6,800,6,that
800_7,800,7,paints
801_1,801,1,every
801_2,801,2,man
801_3,801,3,annie
801_4,801,4,a
801_5,801,5,man
801_6,801,6,that
801_7,801,7,paints
802_1,802,1,every
802_2,802,2,man
802_3,802,3,john
802_4,802,4,a
802_5,802,5,woman
802_6,802,6,that
802_7,802,7,paints
803_1,803,1,every
803_2,803,2,man
803_3,803,3,admires
803_4,803,4,likes
803_5,803,5,man
803_6,803,6,that
803_7,803,7,paints
804_1,804,1,every
804_2,804,2,admires
804_3,804,3,admires
804_4,804,4,every
804_5,804,5,woman
804_6,804,6,that
804_7,804,7,paints
805_1,805,1,every
805_2,805,2,man
805_3,805,3,man
805_4,805,4,a
805_5,805,5,man
805_6,805,6,that
805_7,805,7,paints
806_1,806,1,man
806_2,806,2,man
806_3,806,3,admires
806_4,806,4,a
806_5,806,5,woman
806_6,806,6,that
806_7,806,7,paints
807_1,807,1,every
807_2,807,2,woman
807_3,807,3,that
807_4,807,4,likes
807_5,807,5,monet
807_6,807,6,man
807_7,807,7,paints
808_1,808,1,every
808_2,808,2,woman
808_3,808,3,that
808_4,808,4,likes
808_5,808,5,every
808_6,808,6,woman
808_7,808,7,man
809_1,809,1,every
809_2,809,2,woman
809_3,809,3,that
809_4,809,4,a
809_5,809,5,a
809_6,809,6,man
809_7,809,7,paints
810_1,810,1,every
810_2,810,2,woman
810_3,810,3,that
810_4,810,4,likes
810_5,810,5,monet
810_6,810,6,woman
810_7,810,7,paints
811_1,811,1,every
811_2,811,2,woman
811_3,811,3,that
811_4,811,4,woman
811_5,811,5,john
811_6,811,6,likes
811_7,811,7,john
812_1,812,1,every
812_2,812,2,woman
812_3,812,3,that
812_4,812,4,monet
812_5,812,5,john
812_6,812,6,likes
812_7,812,7,annie
813_1,813,1,every
813_2,813,2,a
813_3,813,3,that
813_4,813,4,likes
813_5,813,5,john
813_6,813,6,likes
813_7,813,7,monet
814_1,814,1,man
814_2,814,2,woman
814_3,814,3,that
814_4,814,4,likes
814_5,814,5,john
814_6,814,6,admires
814_7,814,7,john
815_1,815,1,every
815_2,815,2,woman
815_3,815,3,that
815_4,815,4,likes
815_5,815,5,john
815_6,815,6,a
815_7,815,7,annie
816_1,816,1,every
816_2,816,2,paints
816_3,816,3,that
816_4,816,4,likes
816_5,816,5,john
816_6,816,6,admires
816_7,816,7,monet
817_1,817,1,every
817_2,817,2,monet
817_3,817,3,that
817_4,817,4,likes
817_5,817,5,annie
817_6,817,6,likes
817_7,817,7,john
818_1,818,1,every
818_2,818,2,woman
818_3,818,3,that
818_4,818,4,likes
818_5,818,5,annie
818_6,818,6,likes
818_7,818,7,every
819_1,819,1,every
819_2,819,2,woman
819_3,819,3,that
819_4,819,4,likes
819_5,819,5,annie
819_6,819,6,a
819_7,819,7,monet
820_1,820,1,every
820_2,820,2,woman
820_3,820,3,that
820_4,820,4,likes
820_5,820,5,annie
820_6,820,6,man
820_7,820,7,john
821_1,821,1,every
821_2,821,2,a
821_3,821,3,that
821_4,821,4,likes
821_5,821,5,annie
821_6,821,6,admires
821_7,821,7,annie
822_1,822,1,every
822_2,822,2,woman
822_3,822,3,admires
822_4,822,4,likes
822_5,822,5,annie
822_6,822,6,admires
822_7,822,7,monet
823_1,823,1,every
823_2,823,2,woman
823_3,823,3,that
823_4,823,4,likes
823_5,823,5,monet
823_6,823,6,every
823_7,823,7,john
824_1,824,1,every
824_2,824,2,woman
824_3,824,3,that
824_4,824,4,likes
824_5,824,5,every
824_6,824,6,likes
824_7,824,7,annie
825_1,825,1,every
825_2,825,2,woman
825_3,825,3,that
825_4,825,4,likes
825_5,825,5,monet
825_6,825,6,likes
825_7,825,7,man
826_1,826,1,every
826_2,826,2,a
826_3,826,3,that
826_4,826,4,likes
826_5,826,5,monet
826_6,826,6,admires
826_7,826,7,john
827_1,827,1,every
827_2,827,2,woman
827_3,827,3,that
827_4,827,4,likes
827_5,827,5,monet
827_6,827,6,admires
827_7,827,7,paints
828_1,828,1,every
828_2,828,2,woman
828_3,828,3,every
828_4,828,4,likes
828_5,828,5,monet
828_6,828,6,admires
828_7,828,7,monet
829_1,829,1,every
829_2,829,2,woman
829_3,829,3,woman
829_4,829,4,admires
829_5,829,5,every
829_6,829,6,man
829_7,829,7,paints
830_1,830,1,every
830_2,830,2,woman
830_3,830,3,paints
830_4,830,4,admires
830_5,830,5,every
830_6,830,6,woman
830_7,830,7,paints
831_1,831,1,every
831_2,831,2,admires
831_3,831,3,that
831_4,831,4,admires
831_5,831,5,a
831_6,831,6,man
831_7,831,7,paints
832_1,832,1,every
832_2,832,2,woman
832_3,832,3,a
832_4,832,4,admires
832_5,832,5,a
832_6,832,6,woman
832_7,832,7,paints
833_1,833,1,every
833_2,833,2,annie
833_3,833,3,that
833_4,833,4,admires
833_5,833,5,john
833_6,833,6,likes
833_7,833,7,john
834_1,834,1,every
834_2,834,2,woman
834_3,834,3,that
834_4,834,4,admires
834_5,834,5,john
834_6,834,6,likes
834_7,834,7,man
835_1,835,1,every
835_2,835,2,woman
835_3,835,3,that
835_4,835,4,admires
835_5,835,5,john
835_6,835,6,likes
835_7,835,7,paints
836_1,836,1,every
836_2,836,2,woman
836_3,836,3,monet
836_4,836,4,admires
836_5,836,5,john
836_6,836,6,admires
836_7,836,7,john
837_1,837,1,every
837_2,837,2,woman
837_3,837,3,that
837_4,837,4,annie
837_5,837,5,john
837_6,837,6,admires
837_7,837,7,annie
838_1,838,1,woman
838_2,838,2,woman
838_3,838,3,that
838_4,838,4,admires
838_5,838,5,john
838_6,838,6,admires
838_7,838,7,monet
839_1,839,1,every
839_2,839,2,woman
839_3,839,3,john
839_4,839,4,admires
839_5,839,5,annie
839_6,839,6,likes
839_7,839,7,john
840_1,840,1,every
840_2,840,2,woman
840_3,840,3,that
840_4,840,4,admires
840_5,840,5,paints
840_6,840,6,likes
840_7,840,7,annie
841_1,841,1,every
841_2,841,2,woman
841_3,841,3,that
841_4,841,4,admires
841_5,841,5,annie
841_6,841,6,likes
841_7,841,7,admires
842_1,842,1,every
842_2,842,2,woman
842_3,842,3,that
842_4,842,4,that
842_5,842,5,annie
842_6,842,6,admires
842_7,842,7,john
843_1,843,1,every
843_2,843,2,woman
843_3,843,3,that
843_4,843,4,annie
843_5,843,5,annie
843_6,843,6,admires
843_7,843,7,annie
844_1,844,1,every
844_2,844,2,woman
844_3,844,3,that
844_4,844,4,monet
844_5,844,5,annie
844_6,844,6,admires
844_7,844,7,monet
845_1,845,1,every
845_2,845,2,woman
845_3,845,3,that
845_4,845,4,admires
845_5,845,5,man
845_6,845,6,likes
845_7,845,7,john
846_1,846,1,every
846_2,846,2,woman
846_3,846,3,that
846_4,846,4,admires
846_5,846,5,monet
846_6,846,6,monet
846_7,846,7,annie
847_1,847,1,every
847_2,847,2,paints
847_3,847,3,that
847_4,847,4,admires
847_5,847,5,monet
847_6,847,6,likes
847_7,847,7,monet
848_1,848,1,every
848_2,848,2,woman
848_3,848,3,that
848_4,848,4,admires
848_5,848,5,monet
848_6,848,6,admires
848_7,848,7,every
849_1,849,1,every
849_2,849,2,woman
849_3,849,3,that
849_4,849,4,admires
849_5,849,5,monet
849_6,849,6,paints
849_7,849,7,annie
850_1,850,1,every
850_2,850,2,admires
850_3,850,3,that
850_4,850,4,admires
850_5,850,5,monet
850_6,850,6,admires
850_7,850,7,monet
851_1,851,1,every
851_2,851,2,every
851_3,851,3,that
851_4,851,4,paints
851_5,851,5,likes
851_6,851,6,every
851_7,851,7,man
852_1,852,1,every
852_2,852,2,admires
852_3,852,3,that
852_4,852,4,paints
852_5,852,5,likes
852_6,852,6,every
852_7,852,7,woman
853_1,853,1,every
853_2,853,2,woman
853_3,853,3,that
853_4,853,4,paints
853_5,853,5,likes
853_6,853,6,man
853_7,853,7,man
854_1,854,1,every
854_2,854,2,woman
854_3,854,3,likes
854_4,854,4,paints
854_5,854,5,likes
854_6,854,6,a
854_7,854,7,woman
855_1,855,1,every
855_2,855,2,woman
855_3,855,3,a
855_4,855,4,paints
855_5,855,5,admires
855_6,855,6,every
855_7,855,7,man
856_1,856,1,every
856_2,856,2,woman
856_3,856,3,that
856_4,856,4,paints
856_5,856,5,admires
856_6,856,6,every
856_7,856,7,paints
857_1,857,1,every
857_2,857,2,woman
857_3,857,3,that
857_4,857,4,paints
857_5,857,5,admires
857_6,857,6,a
857_7,857,7,monet
858_1,858,1,every
858_2,858,2,woman
858_3,858,3,that
858_4,858,4,paints
858_5,858,5,admires
858_6,858,6,a
858_7,858,7,likes
859_1,859,1,every
859_2,859,2,admires
859_3,859,3,likes
859_4,859,4,every
859_5,859,5,man
859_6,859,6,that
859_7,859,7,paints
860_1,860,1,every
860_2,860,2,woman
860_3,860,3,a
860_4,860,4,every
860_5,860,5,woman
860_6,860,6,that
860_7,860,7,paints
861_1,861,1,every
861_2,861,2,woman
861_3,861,3,likes
861_4,861,4,a
861_5,861,5,admires
861_6,861,6,that
861_7,861,7,paints
862_1,862,1,every
862_2,862,2,woman
862_3,862,3,likes
862_4,862,4,a
862_5,862,5,woman
862_6,862,6,monet
862_7,862,7,paints
863_1,863,1,man
863_2,863,2,woman
863_3,863,3,admires
863_4,863,4,every
863_5,863,5,man
863_6,863,6,that
863_7,863,7,paints
864_1,864,1,every
864_2,864,2,woman
864_3,864,3,admires
864_4,864,4,every
864_5,864,5,a
864_6,864,6,that
864_7,864,7,paints
865_1,865,1,every
865_2,865,2,woman
865_3,865,3,admires
865_4,865,4,that
865_5,865,5,man
865_6,865,6,that
865_7,865,7,paints
866_1,866,1,every
866_2,866,2,woman
866_3,866,3,admires
866_4,866,4,monet
866_5,866,5,woman
866_6,866,6,that
866_7,866,7,paints
867_1,867,1,a
867_2,867,2,man
867_3,867,3,that
867_4,867,4,likes
867_5,867,5,every
867_6,867,6,annie
867_7,867,7,paints
868_1,868,1,woman
868_2,868,2,man
868_3,868,3,that
868_4,868,4,likes
868_5,868,5,every
868_6,868,6,woman
868_7,868,7,paints
869_1,869,1,a
869_2,869,2,man
869_3,869,3,a
869_4,869,4,likes
869_5,869,5,a
869_6,869,6,man
869_7,869,7,paints
870_1,870,1,a
870_2,870,2,man
870_3,870,3,paints
870_4,870,4,likes
870_5,870,5,a
870_6,870,6,woman
870_7,870,7,paints
871_1,871,1,a
871_2,871,2,man
871_3,871,3,that
871_4,871,4,woman
