cited_paper_id_citing_paper_id,cited_paper_id,citing_paper_id,add_numerical
28640_1059953,28640,1059953,1088593
28649_12182,28649,12182,40831
28649_155736,28649,155736,184385
28649_155738,28649,155738,184387
28851_54131,28851,54131,82982
28851_578669,28851,578669,607520
28851_595157,28851,595157,624008
28957_28964,28957,28964,57921
28957_35922,28957,35922,64879
28957_66794,28957,66794,95751
28957_88356,28957,88356,117313
28957_94713,28957,94713,123670
28957_103537,28957,103537,132494
28957_159897,28957,159897,188854
28957_189577,28957,189577,218534
28957_1105531,28957,1105531,1134488
28964_1125402,28964,1125402,1154366
28964_1125944,28964,1125944,1154908
29492_3229,29492,3229,32721
29492_29708,29492,29708,59200
29492_131117,29492,131117,160609
29492_144408,29492,144408,173900
29492_152219,29492,152219,181711
29492_400473,29492,400473,429965
29492_1112426,29492,1112426,1141918
29492_1122574,29492,1122574,1152066
29708_131315,29708,131315,161023
29723_6818,29723,6818,36541
29723_35905,29723,35905,65628
29723_131315,29723,131315,161038
29723_300071,29723,300071,329794
29738_155277,29738,155277,185015
30817_3229,30817,3229,34046
30817_75691,30817,75691,106508
30817_631052,30817,631052,661869
30817_1120211,30817,1120211,1151028
30895_30901,30895,30901,61796
30895_144679,30895,144679,175574
30895_1152277,30895,1152277,1183172
30895_1152673,30895,1152673,1183568
30895_1154251,30895,1154251,1185146
30934_12960,30934,12960,43894
31055_1106630,31055,1106630,1137685
31083_48066,31083,48066,79149
31083_1123068,31083,1123068,1154151
31105_175291,31105,175291,206396
31105_1105672,31105,1105672,1136777
31336_31349,31336,31349,62685
31336_686532,31336,686532,717868
31336_1129442,31336,1129442,1160778
31349_686532,31349,686532,717881
31353_10531,31353,10531,41884
31353_31336,31353,31336,62689
31353_31349,31353,31349,62702
31353_31927,31353,31927,63280
31353_43698,31353,43698,75051
31353_194617,31353,194617,225970
31353_286562,31353,286562,317915
31353_686532,31353,686532,717885
31353_686559,31353,686559,717912
31353_1063773,31353,1063773,1095126
31353_1107567,31353,1107567,1138920
31353_1123576,31353,1123576,1154929
31353_1124844,31353,1124844,1156197
31353_1129442,31353,1129442,1160795
31353_1129608,31353,1129608,1160961
31353_1135746,31353,1135746,1167099
31353_1152162,31353,1152162,1183515
31353_1152272,31353,1152272,1183625
31353_1152904,31353,1152904,1184257
31479_14549,31479,14549,46028
31479_20592,31479,20592,52071
31479_39165,31479,39165,70644
31479_114189,31479,114189,145668
31479_289885,31479,289885,321364
31479_294030,31479,294030,325509
31479_1115701,31479,1115701,1147180
31483_39126,31483,39126,70609
31483_39165,31483,39165,70648
31483_118682,31483,118682,150165
31483_1131137,31483,1131137,1162620
31489_9581,31489,9581,41070
31489_40583,31489,40583,72072
31489_40605,31489,40605,72094
31489_227286,31489,227286,258775
31489_632796,31489,632796,664285
31489_632874,31489,632874,664363
31489_632935,31489,632935,664424
31489_633585,31489,633585,665074
31489_633721,31489,633721,665210
31489_1130780,31489,1130780,1162269
31489_1152150,31489,1152150,1183639
31769_67245,31769,67245,99014
31769_67246,31769,67246,99015
31863_91581,31863,91581,123444
31863_358894,31863,358894,390757
31927_31932,31927,31932,63859
31927_194617,31927,194617,226544
31927_1124844,31927,1124844,1156771
31927_1129572,31927,1129572,1161499
31932_194617,31932,194617,226549
32083_6771,32083,6771,38854
32083_31769,32083,31769,63852
32083_35061,32083,35061,67144
32083_45605,32083,45605,77688
32083_200630,32083,200630,232713
32083_346292,32083,346292,378375
32083_688361,32083,688361,720444
32083_1113995,32083,1113995,1146078
32083_1120962,32083,1120962,1153045
32083_1153933,32083,1153933,1186016
32260_62274,32260,62274,94534
32260_94713,32260,94713,126973
32276_15076,32276,15076,47352
32276_39199,32276,39199,71475
32276_84695,32276,84695,116971
32276_174418,32276,174418,206694
32276_636500,32276,636500,668776
32276_636511,32276,636511,668787
32688_1717,32688,1717,34405
32688_69418,32688,69418,102106
32698_95719,32698,95719,128417
32872_1118245,32872,1118245,1151117
33231_158172,33231,158172,191403
33231_293974,33231,293974,327205
33231_300071,33231,300071,333302
33231_315266,33231,315266,348497
33231_445938,33231,445938,479169
33231_1105531,33231,1105531,1138762
33231_1121254,33231,1121254,1154485
33231_1132887,33231,1132887,1166118
33301_33303,33301,33303,66604
33301_1022969,33301,1022969,1056270
33325_12960,33325,12960,46285
33325_429781,33325,429781,463106
33325_1110256,33325,1110256,1143581
33412_34708,33412,34708,68120
33412_124296,33412,124296,157708
33412_211875,33412,211875,245287
33818_78549,33818,78549,112367
33818_78552,33818,78552,112370
33818_78557,33818,78557,112375
33818_1120138,33818,1120138,1153956
33818_1123087,33818,1123087,1156905
33823_33818,33823,33818,67641
33823_78549,33823,78549,112372
33823_78552,33823,78552,112375
33823_78557,33823,78557,112380
33823_1119004,33823,1119004,1152827
33895_33904,33895,33904,67799
33895_82087,33895,82087,115982
33895_593813,33895,593813,627708
33895_1103960,33895,1103960,1137855
33895_1153577,33895,1153577,1187472
33895_1154176,33895,1154176,1188071
33904_1103960,33904,1103960,1137864
33904_1110546,33904,1110546,1144450
33907_593091,33907,593091,626998
33907_593813,33907,593813,627720
33907_1103960,33907,1103960,1137867
33907_1134022,33907,1134022,1167929
33907_1136814,33907,1136814,1170721
34082_1103969,34082,1103969,1138051
34082_1119216,34082,1119216,1153298
34257_34263,34257,34263,68520
34257_34266,34257,34266,68523
34257_87482,34257,87482,121739
34257_90655,34257,90655,124912
34257_192870,34257,192870,227127
34257_368605,34257,368605,402862
34257_1106771,34257,1106771,1141028
34257_1111186,34257,1111186,1145443
34257_1114398,34257,1114398,1148655
34257_1115456,34257,1115456,1149713
34257_1116974,34257,1116974,1151231
34257_1122642,34257,1122642,1156899
34257_1153003,34257,1153003,1187260
34263_87482,34263,87482,121745
34263_90655,34263,90655,124918
34263_1122642,34263,1122642,1156905
34266_34263,34266,34263,68529
34266_90655,34266,90655,124921
34266_1122642,34266,1122642,1156908
34315_40125,34315,40125,74440
34315_1103979,34315,1103979,1138294
34355_1103979,34355,1103979,1138334
34708_102406,34708,102406,137114
34708_120039,34708,120039,154747
34708_211432,34708,211432,246140
34961_22883,34961,22883,57844
34961_31043,34961,31043,66004
34979_13982,34979,13982,48961
34979_1104007,34979,1104007,1138986
34979_1106418,34979,1106418,1141397
35061_22229,35061,22229,57290
35061_45605,35061,45605,80666
35061_48766,35061,48766,83827
35061_144701,35061,144701,179762
35061_210871,35061,210871,245932
35061_240791,35061,240791,275852
35061_263498,35061,263498,298559
35061_503871,35061,503871,538932
35061_682815,35061,682815,717876
35061_1113438,35061,1113438,1148499
35061_1152761,35061,1152761,1187822
35061_1153860,35061,1153860,1188921
35335_35343,35335,35343,70678
35335_59772,35335,59772,95107
35335_168958,35335,168958,204293
35343_1118332,35343,1118332,1153675
35490_64271,35490,64271,99761
35490_95188,35490,95188,130678
35490_1104031,35490,1104031,1139521
35490_1116410,35490,1116410,1151900
35778_1919,35778,1919,37697
35778_73146,35778,73146,108924
35778_108962,35778,108962,144740
35778_108983,35778,108983,144761
35778_519318,35778,519318,555096
35778_1108389,35778,1108389,1144167
35778_1125469,35778,1125469,1161247
35797_60169,35797,60169,95966
35797_60170,35797,60170,95967
35797_100961,35797,100961,136758
35797_188318,35797,188318,224115
35797_399370,35797,399370,435167
35797_627024,35797,627024,662821
35797_1050679,35797,1050679,1086476
35797_1110998,35797,1110998,1146795
35797_1116629,35797,1116629,1152426
35797_1128974,35797,1128974,1164771
35852_1035,35852,1035,36887
35852_41732,35852,41732,77584
35852_486840,35852,486840,522692
35852_1113438,35852,1113438,1149290
35863_20972,35863,20972,56835
35863_28359,35863,28359,64222
35863_134060,35863,134060,169923
35905_29723,35905,29723,65628
35905_1152162,35905,1152162,1188067
35905_1152272,35905,1152272,1188177
35905_1152904,35905,1152904,1188809
35922_50336,35922,50336,86258
35922_50337,35922,50337,86259
35922_66982,35922,66982,102904
35922_194223,35922,194223,230145
35922_390894,35922,390894,426816
35922_390896,35922,390896,426818
35922_390922,35922,390922,426844
35922_396412,35922,396412,432334
35922_1105116,35922,1105116,1141038
35922_1140547,35922,1140547,1176469
35922_1152162,35922,1152162,1188084
35922_1152272,35922,1152272,1188194
35922_1152904,35922,1152904,1188826
36131_17208,36131,17208,53339
36131_77438,36131,77438,113569
36131_1152633,36131,1152633,1188764
36140_12439,36140,12439,48579
36140_22563,36140,22563,58703
36140_27249,36140,27249,63389
36140_35797,36140,35797,71937
36140_46500,36140,46500,82640
36140_57764,36140,57764,93904
36140_63915,36140,63915,100055
36140_105057,36140,105057,141197
36140_112378,36140,112378,148518
36140_323128,36140,323128,359268
36140_350373,36140,350373,386513
36140_1104055,36140,1104055,1140195
36145_52784,36145,52784,88929
36145_272720,36145,272720,308865
36145_1104055,36145,1104055,1140200
36145_1105672,36145,1105672,1141817
36145_1116268,36145,1116268,1152413
36162_20528,36162,20528,56690
36162_197452,36162,197452,233614
36162_1132815,36162,1132815,1168977
36162_1152307,36162,1152307,1188469
36162_1152448,36162,1152448,1188610
36162_1152975,36162,1152975,1189137
36162_1153703,36162,1153703,1189865
36167_20528,36167,20528,56695
36620_120039,36620,120039,156659
36620_189620,36620,189620,226240
36620_1128430,36620,1128430,1165050
36802_130,36802,130,36932
36802_37888,36802,37888,74690
36802_189856,36802,189856,226658
36802_589923,36802,589923,626725
36802_590022,36802,590022,626824
36802_1108389,36802,1108389,1145191
37483_2440,37483,2440,39923
37483_5959,37483,5959,43442
37483_63931,37483,63931,101414
37483_217852,37483,217852,255335
37483_1130539,37483,1130539,1168022
37541_260979,37541,260979,298520
37541_1119140,37541,1119140,1156681
37879_1105116,37879,1105116,1142995
37884_300071,37884,300071,337955
37888_77438,37888,77438,115326
37888_293974,37888,293974,331862
37888_1108389,37888,1108389,1146277
37888_1125469,37888,1125469,1163357
37888_1152633,37888,1152633,1190521
38205_61069,38205,61069,99274
38205_108047,38205,108047,146252
38205_117316,38205,117316,155521
38205_592975,38205,592975,631180
38205_592986,38205,592986,631191
38205_593060,38205,593060,631265
38205_595056,38205,595056,633261
38205_606647,38205,606647,644852
38205_1128997,38205,1128997,1167202
38205_1129610,38205,1129610,1167815
38205_1153942,38205,1153942,1192147
38480_1104182,38480,1104182,1142662
38537_137868,38537,137868,176405
38537_153063,38537,153063,191600
38537_642847,38537,642847,681384
38537_646195,38537,646195,684732
38537_1131270,38537,1131270,1169807
38537_1131277,38537,1131277,1169814
38722_5038,38722,5038,43760
38722_51180,38722,51180,89902
38722_65650,38722,65650,104372
38722_81350,38722,81350,120072
38722_1106172,38722,1106172,1144894
38722_1135746,38722,1135746,1174468
38771_1104191,38771,1104191,1142962
38829_1107010,38829,1107010,1145839
38829_1116397,38829,1116397,1155226
38829_1152244,38829,1152244,1191073
38839_310530,38839,310530,349369
38845_1107010,38845,1107010,1145855
38845_1110579,38845,1110579,1149424
38846_38845,38846,38845,77691
38846_1128407,38846,1128407,1167253
39126_88356,39126,88356,127482
39126_1107067,39126,1107067,1146193
39127_3231,39127,3231,42358
39127_46476,39127,46476,85603
39127_49660,39127,49660,88787
39127_52835,39127,52835,91962
39127_75972,39127,75972,115099
39127_116081,39127,116081,155208
39127_116084,39127,116084,155211
39127_116087,39127,116087,155214
39127_195150,39127,195150,234277
39127_277263,39127,277263,316390
39127_592826,39127,592826,631953
39127_592830,39127,592830,631957
39127_1105932,39127,1105932,1145059
39127_1128881,39127,1128881,1168008
39127_1128927,39127,1128927,1168054
39127_1128935,39127,1128935,1168062
39130_36620,39130,36620,75750
39130_39131,39130,39131,78261
39130_346243,39130,346243,385373
39130_521252,39130,521252,560382
39131_3231,39131,3231,42362
39131_6334,39131,6334,45465
39131_1106330,39131,1106330,1145461
39131_1131728,39131,1131728,1170859
39165_39126,39165,39126,78291
39165_118682,39165,118682,157847
39165_1131137,39165,1131137,1170302
39199_39210,39199,39210,78409
39199_66982,39199,66982,106181
39199_66990,39199,66990,106189
39210_66982,39210,66982,106192
39210_66986,39210,66986,106196
39403_130,39403,130,39533
39474_1694,39474,1694,41168
39890_3191,39890,3191,43081
39890_51045,39890,51045,90935
39890_149669,39890,149669,189559
39890_162664,39890,162664,202554
39890_189571,39890,189571,229461
39890_242663,39890,242663,282553
39890_294030,39890,294030,333920
39890_521855,39890,521855,561745
39890_523394,39890,523394,563284
39890_559804,39890,559804,599694
39890_653441,39890,653441,693331
39890_714256,39890,714256,754146
39890_714289,39890,714289,754179
39890_714975,39890,714975,754865
39890_1123689,39890,1123689,1163579
39890_1154229,39890,1154229,1194119
39890_1154232,39890,1154232,1194122
39890_1154233,39890,1154233,1194123
40124_1104258,40124,1104258,1144382
40124_1112723,40124,1112723,1152847
40125_1104258,40125,1104258,1144383
40131_118079,40131,118079,158210
40135_13686,40135,13686,53821
40135_118079,40135,118079,158214
40151_288,40151,288,40439
40151_49660,40151,49660,89811
40151_671293,40151,671293,711444
40151_1104261,40151,1104261,1144412
40151_1132418,40151,1132418,1172569
40151_1152307,40151,1152307,1192458
40151_1152448,40151,1152448,1192599
40151_1152975,40151,1152975,1193126
40151_1153703,40151,1153703,1193854
40605_40583,40605,40583,81188
40605_633721,40605,633721,674326
40605_884094,40605,884094,924699
40886_112378,40886,112378,153264
40886_141868,40886,141868,182754
40886_145215,40886,145215,186101
40886_429805,40886,429805,470691
40886_654177,40886,654177,695063
40886_1121459,40886,1121459,1162345
40886_1131728,40886,1131728,1172614
41216_1104300,41216,1104300,1145516
41417_128383,41417,128383,169800
41417_1108329,41417,1108329,1149746
41417_1113551,41417,1113551,1154968
41666_943087,41666,943087,984753
41714_1033,41714,1033,42747
41714_44455,41714,44455,86169
41714_61069,41714,61069,102783
41714_144212,41714,144212,185926
41714_182094,41714,182094,223808
41714_190697,41714,190697,232411
41714_190706,41714,190706,232420
41714_197054,41714,197054,238768
41714_568857,41714,568857,610571
41714_594047,41714,594047,635761
41714_1110515,41714,1110515,1152229
42156_340299,42156,340299,382455
42156_1116594,42156,1116594,1158750
42156_1118120,42156,1118120,1160276
42156_1152179,42156,1152179,1194335
42207_219239,42207,219239,261446
42209_27199,42209,27199,69408
42221_27199,42221,27199,69420
42221_42209,42221,42209,84430
42221_57948,42221,57948,100169
42221_248119,42221,248119,290340
42221_989397,42221,989397,1031618
42847_1104379,42847,1104379,1147226
42848_1104379,42848,1104379,1147227
42848_1116835,42848,1116835,1159683
43165_1131195,43165,1131195,1174360
43186_16461,43186,16461,59647
43186_152731,43186,152731,195917
43186_1135894,43186,1135894,1179080
43639_99025,43639,99025,142664
43639_469504,43639,469504,513143
43698_31349,43698,31349,75047
43698_686532,43698,686532,730230
43698_1129442,43698,1129442,1173140
44017_48075,44017,48075,92092
44017_206524,44017,206524,250541
44017_1106492,44017,1106492,1150509
44121_1104435,44121,1104435,1148556
44368_1128227,44368,1128227,1172595
44455_41714,44455,41714,86169
44455_128540,44455,128540,172995
44455_227178,44455,227178,271633
44455_387795,44455,387795,432250
44455_568857,44455,568857,613312
44455_1128985,44455,1128985,1173440
44514_210871,44514,210871,255385
44514_253971,44514,253971,298485
44514_606479,44514,606479,650993
45052_27250,45052,27250,72302
45052_1131266,45052,1131266,1176318
45188_45189,45188,45189,90377
45188_192734,45188,192734,237922
45188_350362,45188,350362,395550
45188_976284,45188,976284,1021472
45188_1130929,45188,1130929,1176117
45189_45188,45189,45188,90377
45189_192734,45189,192734,237923
45189_192850,45189,192850,238039
45189_272720,45189,272720,317909
45189_976284,45189,976284,1021473
45189_1105450,45189,1105450,1150639
45189_1106401,45189,1106401,1151590
45189_1132385,45189,1132385,1177574
45212_120013,45212,120013,165225
45212_1105764,45212,1105764,1150976
45533_34266,45533,34266,79799
45533_87482,45533,87482,133015
45533_1104495,45533,1104495,1150028
45533_1106771,45533,1106771,1152304
45533_1115456,45533,1115456,1160989
45533_1116974,45533,1116974,1162507
45603_1104647,45603,1104647,1150250
45603_1125092,45603,1125092,1170695
45605_1033,45605,1033,46638
45605_1035,45605,1035,46640
45605_144212,45605,144212,189817
45605_190706,45605,190706,236311
45605_240791,45605,240791,286396
45605_503871,45605,503871,549476
45605_682815,45605,682815,728420
45605_975567,45605,975567,1021172
45605_1131639,45605,1131639,1177244
46079_69284,46079,69284,115363
46079_1152569,46079,1152569,1198648
46452_582343,46452,582343,628795
46452_1153091,46452,1153091,1199543
46468_27249,46468,27249,73717
46470_1105450,46470,1105450,1151920
46491_37541,46491,37541,84032
46491_46547,46491,46547,93038
46491_51834,46491,51834,98325
46491_107251,46491,107251,153742
46491_107252,46491,107252,153743
46491_137380,46491,137380,183871
46491_308232,46491,308232,354723
46491_389715,46491,389715,436206
46491_1105672,46491,1105672,1152163
46491_1118823,46491,1118823,1165314
46491_1120169,46491,1120169,1166660
46491_1152290,46491,1152290,1198781
46500_57764,46500,57764,104264
46501_57764,46501,57764,104265
46501_1153275,46501,1153275,1199776
46547_1786,46547,1786,48333
46547_107251,46547,107251,153798
46547_389715,46547,389715,436262
46547_1118823,46547,1118823,1165370
46887_6311,46887,6311,53198
46887_45212,46887,45212,92099
46887_235776,46887,235776,282663
46887_1111788,46887,1111788,1158675
46887_1153106,46887,1153106,1199993
47570_385067,47570,385067,432637
47682_47683,47682,47683,95365
47682_47684,47682,47684,95366
47682_1125393,47682,1125393,1173075
47839_1124837,47839,1124837,1172676
48550_133563,48550,133563,182113
48550_227286,48550,227286,275836
48555_48550,48555,48550,97105
48555_133563,48555,133563,182118
48764_1104647,48764,1104647,1153411
48764_1125092,48764,1125092,1173856
48766_595056,48766,595056,643822
48766_1104647,48766,1104647,1153413
48768_1104647,48768,1104647,1153415
48781_397488,48781,397488,446269
48781_423816,48781,423816,472597
48781_1120643,48781,1120643,1169424
48781_1134865,48781,1134865,1183646
49482_7297,49482,7297,56779
49482_217984,49482,217984,267466
49482_631052,49482,631052,680534
49482_1112369,49482,1112369,1161851
49660_3237,49660,3237,52897
49660_66594,49660,66594,116254
49720_49753,49720,49753,99473
49753_49720,49753,49720,99473
49811_3233,49811,3233,53044
49811_463825,49811,463825,513636
49843_49844,49843,49844,99687
49843_49847,49843,49847,99690
49843_1106388,49843,1106388,1156231
49844_1127851,49844,1127851,1177695
49847_49844,49847,49844,99691
50336_13269,50336,13269,63605
50336_35922,50336,35922,86258
50336_50337,50336,50337,100673
50336_390894,50336,390894,441230
50336_683355,50336,683355,733691
50337_13269,50337,13269,63606
50337_390894,50337,390894,441231
50337_396412,50337,396412,446749
50354_14807,50354,14807,65161
50354_123556,50354,123556,173910
50354_289088,50354,289088,339442
50381_62274,50381,62274,112655
50807_1104749,50807,1104749,1155556
50838_25794,50838,25794,76632
50838_1126503,50838,1126503,1177341
50980_73972,50980,73972,124952
51045_242663,51045,242663,293708
51049_39890,51049,39890,90939
51049_51045,51049,51045,102094
51049_242663,51049,242663,293712
51049_1134320,51049,1134320,1185369
51049_1154232,51049,1154232,1205281
51052_51045,51052,51045,102097
51052_242663,51052,242663,293715
51180_12195,51180,12195,63375
51180_12350,51180,12350,63530
51180_50381,51180,50381,101561
51180_1107319,51180,1107319,1158499
51866_22883,51866,22883,74749
51866_27535,51866,27535,79401
51866_34961,51866,34961,86827
51866_1119078,51866,1119078,1170944
51879_22883,51879,22883,74762
51879_51866,51879,51866,103745
51879_51909,51879,51909,103788
51879_1114664,51879,1114664,1166543
51909_173884,51909,173884,225793
51909_502574,51909,502574,554483
51909_1105428,51909,1105428,1157337
51934_14545,51934,14545,66479
52000_52007,52000,52007,104007
52000_1104809,52000,1104809,1156809
52003_52000,52003,52000,104003
52003_1104809,52003,1104809,1156812
52003_1112194,52003,1112194,1164197
52007_1104809,52007,1104809,1156816
52515_39199,52515,39199,91714
52515_300806,52515,300806,353321
52515_446271,52515,446271,498786
52784_1104851,52784,1104851,1157635
52835_1115471,52835,1115471,1168306
52847_1131471,52847,1131471,1184318
52847_1153811,52847,1153811,1206658
53942_56167,53942,56167,110109
53942_1117184,53942,1117184,1171126
54129_17477,54129,17477,71606
54129_28336,54129,28336,82465
54129_108047,54129,108047,162176
54129_117315,54129,117315,171444
54129_117316,54129,117316,171445
54129_578645,54129,578645,632774
54129_578646,54129,578646,632775
54129_578649,54129,578649,632778
54129_578780,54129,578780,632909
54129_593022,54129,593022,647151
54129_594543,54129,594543,648672
54129_1128291,54129,1128291,1182420
54129_1128319,54129,1128319,1182448
54129_1136791,54129,1136791,1190920
54131_59715,54131,59715,113846
54131_66563,54131,66563,120694
54131_141324,54131,141324,195455
54131_243483,54131,243483,297614
54131_459213,54131,459213,513344
54131_459214,54131,459214,513345
54131_578780,54131,578780,632911
54131_593859,54131,593859,647990
54131_593942,54131,593942,648073
54131_1128982,54131,1128982,1183113
54131_1153897,54131,1153897,1208028
54132_59715,54132,59715,113847
54132_62634,54132,62634,116766
54132_578780,54132,578780,632912
54132_579008,54132,579008,633140
54132_593921,54132,593921,648053
54132_594387,54132,594387,648519
54132_1117476,54132,1117476,1171608
54132_1128985,54132,1128985,1183117
54550_5600,54550,5600,60150
54844_1104946,54844,1104946,1159790
55403_1128531,55403,1128531,1183934
55770_208345,55770,208345,264115
55770_521207,55770,521207,576977
55770_1114777,55770,1114777,1170547
55801_208345,55801,208345,264146
55968_892139,55968,892139,948107
56112_56115,56112,56115,112227
56112_56119,56112,56119,112231
56112_63832,56112,63832,119944
56112_83725,56112,83725,139837
56112_127033,56112,127033,183145
56112_1104999,56112,1104999,1161111
56112_1107674,56112,1107674,1163786
56115_56119,56115,56119,112234
56115_62718,56115,62718,118833
56115_63486,56115,63486,119601
56115_63832,56115,63832,119947
56115_69284,56115,69284,125399
56115_127033,56115,127033,183148
56115_135130,56115,135130,191245
56115_1104999,56115,1104999,1161114
56115_1107674,56115,1107674,1163789
56115_1129573,56115,1129573,1185688
56119_63832,56119,63832,119951
56119_127033,56119,127033,183152
56119_1104999,56119,1104999,1161118
56119_1105221,56119,1105221,1161340
56167_239810,56167,239810,295977
56167_359067,56167,359067,415234
56167_1117184,56167,1117184,1173351
56167_1119178,56167,1119178,1175345
56167_1152308,56167,1152308,1208475
56708_28287,56708,28287,84995
56708_56709,56708,56709,113417
56708_308529,56708,308529,365237
56709_18834,56709,18834,75543
56709_28287,56709,28287,84996
56709_308529,56709,308529,365238
56709_416455,56709,416455,473164
56709_1128959,56709,1128959,1185668
57119_28456,57119,28456,85575
57119_592975,57119,592975,650094
57119_592986,57119,592986,650105
57119_593060,57119,593060,650179
57119_595056,57119,595056,652175
57119_606647,57119,606647,663766
57119_647408,57119,647408,704527
57119_1129570,57119,1129570,1186689
57119_1132731,57119,1132731,1189850
57119_1152676,57119,1152676,1209795
57119_1153942,57119,1153942,1211061
57764_711527,57764,711527,769291
57773_235670,57773,235670,293443
57773_1154524,57773,1154524,1212297
57922_57948,57922,57948,115870
57922_1118658,57922,1118658,1176580
57932_6925,57932,6925,64857
57948_57922,57948,57922,115870
57948_1114526,57948,1114526,1172474
57948_1118658,57948,1118658,1176606
58268_13024,58268,13024,71292
58268_137956,58268,137956,196224
58268_899119,58268,899119,957387
58436_87417,58436,87417,145853
58436_1114239,58436,1114239,1172675
58453_87417,58453,87417,145870
58454_87417,58454,87417,145871
58454_144679,58454,144679,203133
58540_181782,58540,181782,240322
58552_248395,58552,248395,306947
58552_1113828,58552,1113828,1172380
58758_1688,58758,1688,60446
58758_33895,58758,33895,92653
58758_69284,58758,69284,128042
58758_576973,58758,576973,635731
58758_1128204,58758,1128204,1186962
58758_1128208,58758,1128208,1186966
59045_1121867,59045,1121867,1180912
59626_6125,59626,6125,65751
59626_102406,59626,102406,162032
59626_124734,59626,124734,184360
59626_217115,59626,217115,276741
59626_249858,59626,249858,309484
59715_96845,59715,96845,156560
59772_35335,59772,35335,95107
59798_25181,59798,25181,84979
59798_27174,59798,27174,86972
59798_30895,59798,30895,90693
59798_96335,59798,96335,156133
59798_180373,59798,180373,240171
59798_1152277,59798,1152277,1212075
59798_1152673,59798,1152673,1212471
59798_1154251,59798,1154251,1214049
60159_60169,60159,60169,120328
60159_399370,60159,399370,459529
60169_399370,60169,399370,459539
60170_399370,60170,399370,459540
60682_63477,60682,63477,124159
61069_28456,61069,28456,89525
61069_975567,61069,975567,1036636
61069_1107062,61069,1107062,1168131
61069_1129610,61069,1129610,1190679
61069_1153816,61069,1153816,1214885
61073_975567,61073,975567,1036640
61312_1105231,61312,1105231,1166543
61417_94416,61417,94416,155833
61417_212777,61417,212777,274194
61417_1106764,61417,1106764,1168181
62274_32260,62274,32260,94534
62274_50381,62274,50381,112655
62274_94713,62274,94713,156987
62329_195792,62329,195792,258121
62329_251756,62329,251756,314085
62329_593155,62329,593155,655484
62329_650834,62329,650834,713163
62329_1131565,62329,1131565,1193894
62347_62333,62347,62333,124680
62389_1107325,62389,1107325,1169714
62417_41216,62417,41216,103633
62417_1107558,62417,1107558,1169975
62607_294145,62607,294145,356752
62634_243483,62634,243483,306117
62676_14083,62676,14083,76759
62676_312409,62676,312409,375085
62718_127033,62718,127033,189751
63486_83461,63486,83461,146947
63486_96845,63486,96845,160331
63486_509379,63486,509379,572865
63549_1105344,63549,1105344,1168893
63812_1105360,63812,1105360,1169172
63812_1121057,63812,1121057,1184869
63812_1125393,63812,1125393,1189205
63835_95586,63835,95586,159421
63835_1110531,63835,1110531,1174366
63915_6935,63915,6935,70850
63915_6939,63915,6939,70854
63915_38000,63915,38000,101915
63915_145215,63915,145215,209130
63931_6939,63931,6939,70870
63931_13717,63931,13717,77648
63931_136766,63931,136766,200697
63931_136768,63931,136768,200699
63931_1117786,63931,1117786,1181717
64271_38829,64271,38829,103100
64271_73327,64271,73327,137598
64271_91852,64271,91852,156123
64271_95188,64271,95188,159459
64271_1152244,64271,1152244,1216515
64319_111866,64319,111866,176185
64319_249858,64319,249858,314177
64484_1105394,64484,1105394,1169878
64519_37483,64519,37483,102002
64519_63835,64519,63835,128354
64519_154134,64519,154134,218653
65057_74698,65057,74698,139755
65057_134307,65057,134307,199364
65057_519353,65057,519353,584410
65057_1125909,65057,1125909,1190966
65074_23070,65074,23070,88144
65074_65057,65074,65057,130131
65074_74698,65074,74698,139772
65074_87915,65074,87915,152989
65074_134307,65074,134307,199381
65074_134316,65074,134316,199390
65074_142268,65074,142268,207342
65074_714748,65074,714748,779822
65074_1110209,65074,1110209,1175283
65074_1117920,65074,1117920,1182994
65212_23116,65212,23116,88328
65212_1105433,65212,1105433,1170645
65212_1154042,65212,1154042,1219254
65650_5038,65650,5038,70688
65650_309476,65650,309476,375126
65650_1105450,65650,1105450,1171100
65650_1118764,65650,1118764,1184414
65653_1105450,65653,1105450,1171103
65653_1112319,65653,1112319,1177972
66556_54131,66556,54131,120687
66556_66563,66556,66563,133119
66556_141324,66556,141324,207880
66556_593859,66556,593859,660415
66556_1129778,66556,1129778,1196334
66563_96845,66563,96845,163408
66563_1123530,66563,1123530,1190093
66564_66563,66564,66563,133127
66564_141324,66564,141324,207888
66564_593859,66564,593859,660423
66564_593942,66564,593942,660506
66594_8821,66594,8821,75415
66596_8821,66596,8821,75417
66596_362926,66596,362926,429522
66751_573535,66751,573535,640286
66751_693143,66751,693143,759894
66751_695284,66751,695284,762035
66751_1135750,66751,1135750,1202501
66751_1138043,66751,1138043,1204794
66782_51834,66782,51834,118616
66782_1105505,66782,1105505,1172287
66794_1102646,66794,1102646,1169440
66794_1105505,66794,1105505,1172299
66794_1153031,66794,1153031,1219825
66805_82090,66805,82090,148895
66805_509315,66805,509315,576120
66809_82090,66809,82090,148899
66982_39210,66982,39210,106192
66986_39210,66986,39210,106196
66990_39210,66990,39210,106200
66990_390889,66990,390889,457879
66990_1117501,66990,1117501,1184491
66990_1152490,66990,1152490,1219480
66990_1153861,66990,1153861,1220851
67245_31769,67245,31769,99014
67245_67246,67245,67246,134491
67246_31769,67246,31769,99015
67292_1105530,67292,1105530,1172822
