rating,userid_movieid,movieid,userid
4,89085,23.0,51.0
4,89086,23.0,51.0
2,89087,23.0,51.0
4,89088,23.0,47.0
4,89089,37.0,47.0
3,89090,23.0,268.0
5,89091,23.0,51.0
3,89092,23.0,47.0
3,89093,23.0,237.0
4,89094,355.0,51.0
4,89095,23.0,51.0
3,89096,23.0,51.0
2,89097,200.0,51.0
4,89098,37.0,203.0
5,89099,23.0,51.0
4,89100,23.0,51.0
4,89101,211.0,51.0
4,89102,37.0,47.0
4,89103,23.0,47.0
4,89104,23.0,51.0
1,89105,23.0,268.0
1,89106,200.0,51.0
3,89107,23.0,19.0
4,89108,23.0,47.0
3,89109,23.0,51.0
3,89110,23.0,51.0
5,89111,23.0,51.0
5,89112,211.0,47.0
3,89113,23.0,51.0
4,89114,23.0,282.0
3,89115,23.0,51.0
5,89116,23.0,164.0
1,89117,23.0,199.0
4,89118,23.0,51.0
5,89119,23.0,51.0
5,89120,23.0,51.0
4,89121,23.0,203.0
4,89122,23.0,180.0
3,89123,23.0,47.0
2,89124,23.0,51.0
3,89125,23.0,47.0
2,89126,23.0,51.0
1,89127,23.0,51.0
4,89128,355.0,192.0
3,89129,37.0,51.0
2,89130,23.0,51.0
3,89131,23.0,454.0
1,89132,23.0,195.0
3,89133,23.0,565.0
4,89134,23.0,180.0
3,89135,23.0,195.0
3,89136,23.0,47.0
3,89137,23.0,51.0
3,89138,23.0,47.0
3,89139,23.0,282.0
3,89140,23.0,203.0
4,89141,23.0,51.0
4,89142,23.0,47.0
3,89143,23.0,180.0
2,89144,23.0,51.0
4,89145,23.0,47.0
2,89146,23.0,51.0
3,89147,23.0,51.0
3,89148,23.0,51.0
1,89149,23.0,180.0
5,89150,23.0,180.0
4,89151,23.0,51.0
5,89152,23.0,51.0
4,89153,23.0,51.0
4,89154,23.0,203.0
1,89155,23.0,51.0
3,89156,23.0,199.0
4,89157,23.0,282.0
4,89158,23.0,180.0
4,89159,23.0,47.0
3,89160,37.0,47.0
4,89161,23.0,47.0
4,89162,23.0,195.0
3,89163,23.0,180.0
3,89164,23.0,180.0
3,89165,23.0,47.0
2,89166,23.0,47.0
2,89167,23.0,51.0
3,89168,23.0,47.0
2,89169,23.0,47.0
2,89170,23.0,192.0
4,89171,23.0,454.0
4,89172,23.0,51.0
3,89173,23.0,47.0
3,89174,23.0,51.0
5,89175,23.0,51.0
3,89176,23.0,180.0
4,89177,23.0,195.0
4,89178,23.0,51.0
4,89179,23.0,47.0
3,89180,37.0,51.0
4,89181,23.0,51.0
2,89182,23.0,47.0
1,89183,23.0,51.0
2,89184,23.0,199.0
3,89185,23.0,51.0
5,89186,23.0,192.0
2,89187,23.0,180.0
4,89188,23.0,51.0
4,89189,23.0,51.0
4,89190,23.0,180.0
2,89191,23.0,51.0
5,89192,23.0,51.0
4,89193,23.0,51.0
2,89194,23.0,51.0
3,89195,23.0,192.0
3,89196,23.0,51.0
5,89197,23.0,51.0
2,89198,23.0,51.0
3,89199,23.0,47.0
4,89200,23.0,282.0
3,89201,23.0,51.0
5,89202,37.0,47.0
5,89203,23.0,203.0
3,89204,23.0,51.0
3,89205,23.0,47.0
4,89206,23.0,19.0
3,89207,258.0,268.0
4,89208,23.0,51.0
3,89209,23.0,51.0
5,89210,258.0,237.0
2,89211,23.0,51.0
2,89212,23.0,47.0
2,89213,23.0,51.0
5,89214,23.0,203.0
5,89215,23.0,51.0
3,89216,23.0,180.0
2,89217,23.0,51.0
3,89218,23.0,51.0
3,89219,23.0,47.0
3,89220,23.0,180.0
3,89221,23.0,47.0
5,89222,23.0,51.0
2,89223,23.0,51.0
4,89224,23.0,51.0
1,89225,23.0,199.0
2,89226,23.0,51.0
3,89227,23.0,47.0
4,89228,23.0,51.0
3,89229,23.0,203.0
3,89230,23.0,180.0
4,89231,37.0,268.0
5,89232,37.0,51.0
4,89233,23.0,195.0
5,89234,355.0,47.0
3,89235,23.0,51.0
2,89236,23.0,51.0
5,89237,23.0,51.0
3,89238,23.0,51.0
3,89239,23.0,51.0
3,89240,23.0,51.0
5,89241,23.0,203.0
4,89242,23.0,51.0
5,89243,23.0,51.0
4,89244,23.0,47.0
5,89245,23.0,47.0
2,89246,23.0,51.0
4,89247,23.0,47.0
2,89248,23.0,180.0
3,89249,23.0,51.0
4,89250,23.0,51.0
1,89251,37.0,51.0
4,89252,23.0,203.0
1,89253,23.0,51.0
3,89254,23.0,51.0
3,89255,23.0,51.0
1,89256,23.0,51.0
3,89257,23.0,51.0
3,89258,23.0,51.0
5,89259,37.0,51.0
5,89260,23.0,51.0
4,89261,23.0,51.0
4,89262,23.0,47.0
3,89263,23.0,47.0
4,89264,23.0,51.0
4,89265,23.0,192.0
5,89266,23.0,19.0
2,89267,23.0,51.0
4,89268,23.0,47.0
2,89269,23.0,51.0
4,89270,23.0,51.0
5,89271,23.0,47.0
4,89272,23.0,51.0
3,89273,23.0,47.0
4,89274,23.0,51.0
4,89275,23.0,51.0
5,89276,23.0,51.0
4,89277,355.0,47.0
4,89278,23.0,47.0
3,89279,23.0,51.0
3,89280,23.0,51.0
5,89281,23.0,47.0
4,89282,23.0,180.0
1,89283,23.0,180.0
2,89284,37.0,164.0
5,89285,23.0,51.0
4,89286,23.0,51.0
1,89287,23.0,47.0
5,89288,23.0,51.0
4,89289,23.0,51.0
4,89290,23.0,51.0
1,89291,23.0,203.0
2,89292,37.0,47.0
5,89293,23.0,51.0
5,89294,23.0,195.0
4,89295,23.0,47.0
4,89296,23.0,203.0
5,89297,23.0,195.0
4,89298,23.0,51.0
4,89299,23.0,51.0
4,89300,23.0,51.0
4,89301,23.0,164.0
2,89302,23.0,51.0
3,89303,23.0,51.0
5,89304,23.0,51.0
4,89305,211.0,203.0
5,89306,23.0,47.0
3,89307,258.0,164.0
4,89308,23.0,164.0
5,89309,23.0,51.0
3,89310,20.0,268.0
4,89311,20.0,47.0
3,89312,20.0,51.0
3,89313,20.0,51.0
4,89314,20.0,47.0
4,89315,20.0,51.0
4,89316,20.0,195.0
4,89317,20.0,51.0
3,89318,20.0,47.0
3,89319,20.0,51.0
3,89320,20.0,51.0
5,89321,20.0,47.0
2,89322,20.0,51.0
1,89323,355.0,291.0
5,89324,211.0,51.0
3,89325,20.0,51.0
4,89326,20.0,47.0
3,89327,20.0,47.0
2,89328,20.0,195.0
4,89329,20.0,51.0
4,89330,20.0,180.0
3,89331,20.0,47.0
1,89332,20.0,51.0
4,89333,20.0,51.0
4,89334,20.0,51.0
2,89335,20.0,51.0
4,89336,20.0,51.0
3,89337,20.0,51.0
5,89338,20.0,47.0
4,89339,20.0,47.0
3,89340,20.0,51.0
2,89341,20.0,47.0
4,89342,20.0,51.0
3,89343,355.0,51.0
3,89344,20.0,47.0
1,89345,20.0,180.0
4,89346,20.0,29.0
4,89347,20.0,29.0
4,89348,20.0,29.0
3,89349,20.0,199.0
5,89350,20.0,29.0
3,89351,279.0,29.0
4,89352,20.0,47.0
3,89353,20.0,237.0
5,89354,20.0,29.0
3,89355,20.0,180.0
2,89356,20.0,47.0
5,89357,20.0,180.0
4,89358,20.0,180.0
4,89359,20.0,29.0
5,89360,20.0,29.0
4,89361,20.0,29.0
2,89362,20.0,29.0
5,89363,20.0,180.0
5,89364,20.0,47.0
1,89365,20.0,47.0
1,89366,20.0,47.0
5,89367,20.0,29.0
3,89368,211.0,29.0
4,89369,20.0,268.0
1,89370,20.0,29.0
4,89371,258.0,47.0
3,89372,20.0,29.0
3,89373,20.0,203.0
3,89374,20.0,29.0
4,89375,20.0,29.0
4,89376,20.0,47.0
5,89377,20.0,195.0
1,89378,20.0,29.0
3,89379,20.0,47.0
3,89380,20.0,29.0
2,89381,20.0,47.0
3,89382,20.0,47.0
5,89383,20.0,268.0
1,89384,20.0,29.0
5,89385,20.0,29.0
2,89386,20.0,29.0
5,89387,20.0,180.0
2,89388,211.0,47.0
3,89389,20.0,29.0
3,89390,20.0,29.0
5,89391,20.0,195.0
5,89392,20.0,47.0
5,89393,20.0,29.0
3,89394,20.0,29.0
3,89395,20.0,47.0
3,89396,20.0,180.0
3,89397,20.0,25.0
4,89398,20.0,237.0
4,89399,20.0,19.0
4,89400,20.0,180.0
4,89401,20.0,180.0
5,89402,20.0,25.0
2,89403,20.0,203.0
3,89404,20.0,19.0
3,89405,355.0,47.0
4,89406,20.0,47.0
2,89407,20.0,47.0
3,89408,20.0,47.0
4,89409,20.0,47.0
4,89410,20.0,199.0
4,89411,20.0,47.0
5,89412,20.0,25.0
3,89413,20.0,25.0
4,89414,20.0,25.0
5,89415,20.0,47.0
3,89416,20.0,25.0
5,89417,20.0,47.0
3,89418,20.0,195.0
5,89419,20.0,47.0
3,89420,20.0,47.0
4,89421,20.0,195.0
4,89422,20.0,25.0
5,89423,20.0,47.0
4,89424,20.0,25.0
4,89425,20.0,25.0
4,89426,20.0,25.0
4,89427,20.0,47.0
5,89428,20.0,199.0
4,89429,20.0,180.0
4,89430,20.0,25.0
3,89431,20.0,47.0
2,89432,20.0,47.0
2,89433,20.0,199.0
4,89434,20.0,47.0
2,89435,20.0,180.0
4,89436,20.0,47.0
5,89437,20.0,164.0
1,89438,20.0,47.0
5,89439,20.0,536.0
1,89440,20.0,47.0
4,89441,20.0,282.0
4,89442,20.0,25.0
3,89443,20.0,25.0
3,89444,20.0,47.0
5,89445,20.0,25.0
4,89446,20.0,25.0
2,89447,20.0,25.0
4,89448,20.0,25.0
3,89449,20.0,25.0
4,89450,355.0,180.0
3,89451,20.0,25.0
4,89452,20.0,25.0
1,89453,20.0,180.0
5,89454,20.0,180.0
4,89455,20.0,203.0
3,89456,20.0,25.0
1,89457,20.0,25.0
2,89458,20.0,25.0
3,89459,20.0,25.0
5,89460,20.0,47.0
1,89461,20.0,25.0
4,89462,20.0,25.0
4,89463,20.0,565.0
2,89464,200.0,21.0
5,89465,20.0,21.0
1,89466,20.0,47.0
4,89467,20.0,164.0
4,89468,20.0,47.0
3,89469,355.0,21.0
5,89470,20.0,21.0
3,89471,20.0,180.0
4,89472,20.0,199.0
5,89473,20.0,21.0
1,89474,20.0,21.0
2,89475,20.0,21.0
3,89476,20.0,21.0
4,89477,20.0,47.0
3,89478,20.0,47.0
4,89479,20.0,47.0
4,89480,20.0,164.0
4,89481,20.0,21.0
1,89482,20.0,47.0
2,89483,20.0,282.0
5,89484,20.0,180.0
2,89485,20.0,47.0
4,89486,20.0,47.0
2,89487,20.0,21.0
4,89488,20.0,21.0
5,89489,20.0,47.0
5,89490,20.0,21.0
2,89491,20.0,21.0
4,89492,20.0,164.0
3,89493,20.0,47.0
4,89494,20.0,21.0
5,89495,20.0,203.0
4,89496,20.0,47.0
4,89497,20.0,21.0
3,89498,20.0,47.0
5,89499,20.0,21.0
4,89500,355.0,47.0
1,89501,211.0,180.0
2,89502,20.0,47.0
3,89503,20.0,21.0
1,89504,20.0,47.0
4,89505,20.0,21.0
4,89506,200.0,21.0
5,89507,20.0,21.0
3,89508,20.0,47.0
4,89509,20.0,21.0
4,89510,20.0,203.0
2,89511,20.0,195.0
2,89512,20.0,21.0
4,89513,20.0,21.0
5,89514,20.0,180.0
3,89515,20.0,21.0
2,89516,20.0,47.0
3,89517,20.0,47.0
4,89518,20.0,282.0
5,89519,20.0,47.0
3,89520,20.0,199.0
4,89521,20.0,21.0
1,89522,20.0,21.0
3,89523,20.0,47.0
5,89524,20.0,21.0
4,89525,20.0,268.0
4,89526,20.0,180.0
1,89527,20.0,47.0
4,89528,20.0,195.0
4,89529,20.0,21.0
4,89530,20.0,21.0
4,89531,20.0,164.0
1,89532,20.0,164.0
3,89533,20.0,47.0
4,89534,20.0,47.0
3,89535,20.0,47.0
5,89536,20.0,21.0
2,89537,20.0,180.0
4,89538,20.0,180.0
4,89539,20.0,199.0
5,89540,20.0,21.0
3,89541,20.0,195.0
3,89542,20.0,21.0
5,89543,20.0,21.0
4,89544,20.0,21.0
1,89545,20.0,47.0
4,89546,20.0,21.0
4,89547,20.0,21.0
3,89548,200.0,21.0
5,89549,20.0,203.0
5,89550,20.0,21.0
4,89551,20.0,180.0
5,89552,20.0,199.0
4,89553,20.0,164.0
5,89554,20.0,47.0
1,89555,20.0,21.0
3,89556,20.0,21.0
4,89557,20.0,203.0
2,89558,20.0,282.0
3,89559,20.0,180.0
3,89560,20.0,21.0
3,89561,20.0,180.0
5,89562,20.0,195.0
2,89563,20.0,47.0
4,89564,20.0,47.0
4,89565,20.0,21.0
5,89566,20.0,282.0
5,89567,211.0,21.0
3,89568,20.0,47.0
3,89569,20.0,195.0
4,89570,20.0,21.0
5,89571,20.0,180.0
3,89572,20.0,47.0
5,89573,20.0,47.0
1,89574,20.0,21.0
3,89575,20.0,291.0
3,89576,20.0,21.0
2,89577,20.0,180.0
4,89578,20.0,203.0
3,89579,20.0,21.0
4,89580,20.0,47.0
4,89581,20.0,203.0
5,89582,20.0,195.0
4,89583,20.0,21.0
3,89584,20.0,21.0
1,89585,20.0,21.0
4,89586,258.0,47.0
4,89587,104.0,21.0
4,89588,20.0,203.0
5,89589,20.0,199.0
4,89590,20.0,195.0
2,89591,20.0,47.0
5,89592,20.0,21.0
4,89593,258.0,21.0
4,89594,20.0,21.0
3,89595,20.0,47.0
5,89596,20.0,21.0
5,89597,20.0,47.0
5,89598,20.0,21.0
5,89599,20.0,203.0
2,89600,20.0,21.0
3,89601,20.0,21.0
2,89602,20.0,21.0
4,89603,20.0,282.0
2,89604,20.0,21.0
3,89605,20.0,21.0
4,89606,20.0,21.0
1,89607,20.0,47.0
3,89608,20.0,21.0
4,89609,20.0,21.0
5,89610,20.0,21.0
5,89611,20.0,454.0
2,89612,20.0,47.0
3,89613,20.0,21.0
4,89614,20.0,54.0
4,89615,20.0,282.0
4,89616,20.0,47.0
4,89617,20.0,21.0
2,89618,20.0,21.0
3,89619,20.0,180.0
3,89620,20.0,21.0
4,89621,20.0,180.0
5,89622,20.0,47.0
3,89623,20.0,21.0
4,89624,20.0,21.0
4,89625,20.0,199.0
4,89626,20.0,21.0
4,89627,20.0,21.0
3,89628,20.0,180.0
4,89629,20.0,282.0
5,89630,20.0,268.0
5,89631,20.0,21.0
4,89632,20.0,203.0
4,89633,20.0,21.0
4,89634,20.0,47.0
4,89635,20.0,21.0
1,89636,355.0,21.0
3,89637,20.0,47.0
3,89638,20.0,268.0
1,89639,355.0,21.0
4,89640,20.0,180.0
2,89641,20.0,21.0
4,89642,20.0,21.0
5,89643,211.0,180.0
5,89644,20.0,21.0
4,89645,20.0,21.0
4,89646,20.0,282.0
3,89647,20.0,21.0
3,89648,20.0,47.0
3,89649,20.0,180.0
4,89650,20.0,21.0
4,89651,258.0,180.0
5,89652,20.0,180.0
3,89653,20.0,21.0
4,89654,20.0,21.0
5,89655,20.0,21.0
4,89656,20.0,21.0
5,89657,20.0,21.0
5,89658,20.0,180.0
3,89659,20.0,47.0
4,89660,20.0,47.0
4,89661,20.0,21.0
3,89662,20.0,21.0
1,89663,20.0,203.0
3,89664,20.0,21.0
3,89665,20.0,21.0
4,89666,20.0,180.0
3,89667,20.0,47.0
3,89668,20.0,199.0
4,89669,20.0,21.0
2,89670,20.0,47.0
5,89671,20.0,47.0
3,89672,211.0,21.0
2,89673,200.0,21.0
5,89674,20.0,21.0
2,89675,20.0,21.0
2,89676,20.0,21.0
5,89677,20.0,47.0
1,89678,20.0,21.0
1,89679,20.0,21.0
5,89680,20.0,203.0
3,89681,20.0,47.0
5,89682,20.0,47.0
4,89683,20.0,21.0
4,89684,20.0,237.0
5,89685,20.0,180.0
3,89686,20.0,47.0
2,89687,20.0,21.0
3,89688,20.0,21.0
3,89689,20.0,21.0
4,89690,20.0,21.0
3,89691,20.0,47.0
1,89692,20.0,47.0
3,89693,20.0,21.0
5,89694,20.0,21.0
2,89695,20.0,21.0
5,89696,20.0,180.0
3,89697,20.0,21.0
3,89698,20.0,21.0
5,89699,20.0,180.0
4,89700,20.0,47.0
4,89701,20.0,195.0
2,89702,20.0,268.0
3,89703,20.0,47.0
3,89704,20.0,21.0
4,89705,20.0,47.0
4,89706,20.0,21.0
2,89707,20.0,21.0
1,89708,20.0,54.0
4,89709,20.0,21.0
3,89710,20.0,199.0
4,89711,20.0,47.0
4,89712,20.0,21.0
2,89713,20.0,47.0
4,89714,20.0,21.0
1,89715,20.0,54.0
3,89716,20.0,47.0
1,89717,20.0,180.0
5,89718,355.0,21.0
2,89719,20.0,47.0
4,89720,20.0,47.0
1,89721,20.0,180.0
3,89722,20.0,21.0
3,89723,20.0,47.0
5,89724,20.0,47.0
1,89725,20.0,19.0
2,89726,20.0,47.0
5,89727,20.0,47.0
3,89728,20.0,21.0
4,89729,20.0,21.0
3,89730,20.0,21.0
5,89731,200.0,203.0
2,89732,20.0,180.0
3,89733,20.0,203.0
3,89734,20.0,47.0
5,89735,20.0,21.0
5,89736,20.0,47.0
4,89737,20.0,21.0
5,89738,258.0,47.0
5,89739,20.0,47.0
2,89740,20.0,21.0
4,89741,355.0,203.0
3,89742,20.0,180.0
3,89743,20.0,21.0
4,89744,20.0,21.0
4,89745,20.0,21.0
5,89746,20.0,21.0
2,89747,20.0,199.0
4,89748,20.0,199.0
2,89749,20.0,47.0
4,89750,20.0,21.0
4,89751,20.0,180.0
5,89752,20.0,21.0
3,89753,20.0,21.0
5,89754,20.0,21.0
4,89755,20.0,21.0
5,89756,20.0,21.0
4,89757,20.0,21.0
4,89758,20.0,203.0
3,89759,20.0,180.0
4,89760,20.0,203.0
4,89761,20.0,47.0
5,89762,20.0,47.0
3,89763,20.0,21.0
3,89764,355.0,47.0
4,89765,20.0,47.0
4,89766,20.0,47.0
5,89767,20.0,180.0
4,89768,20.0,21.0
4,89769,20.0,203.0
4,89770,200.0,203.0
1,89771,20.0,195.0
1,89772,20.0,21.0
4,89773,20.0,47.0
1,89774,20.0,454.0
4,89775,20.0,21.0
2,89776,20.0,21.0
2,89777,20.0,47.0
4,89778,20.0,47.0
5,89779,20.0,195.0
4,89780,20.0,21.0
2,89781,200.0,21.0
3,89782,20.0,47.0
5,89783,211.0,268.0
1,89784,20.0,21.0
4,89785,20.0,21.0
3,89786,20.0,21.0
5,89787,20.0,203.0
4,89788,20.0,47.0
5,89789,20.0,21.0
5,89790,20.0,199.0
3,89791,20.0,21.0
4,89792,211.0,47.0
4,89793,20.0,21.0
5,89794,20.0,47.0
2,89795,20.0,21.0
4,89796,20.0,47.0
3,89797,20.0,21.0
2,89798,20.0,47.0
1,89799,20.0,21.0
4,89800,20.0,268.0
3,89801,20.0,21.0
2,89802,20.0,21.0
3,89803,20.0,21.0
3,89804,20.0,21.0
4,89805,20.0,47.0
1,89806,355.0,21.0
2,89807,20.0,180.0
5,89808,20.0,282.0
3,89809,20.0,21.0
3,89810,20.0,192.0
4,89811,20.0,21.0
4,89812,20.0,192.0
4,89813,20.0,21.0
3,89814,355.0,180.0
4,89815,20.0,47.0
2,89816,20.0,47.0
3,89817,20.0,47.0
3,89818,20.0,47.0
4,89819,20.0,21.0
3,89820,20.0,199.0
4,89821,20.0,180.0
2,89822,20.0,203.0
1,89823,20.0,21.0
3,89824,20.0,47.0
4,89825,20.0,21.0
5,89826,20.0,21.0
5,89827,20.0,47.0
2,89828,20.0,21.0
3,89829,20.0,47.0
1,89830,20.0,47.0
3,89831,20.0,47.0
3,89832,20.0,195.0
3,89833,20.0,47.0
5,89834,200.0,291.0
5,89835,20.0,21.0
2,89836,20.0,47.0
5,89837,20.0,21.0
4,89838,20.0,21.0
4,89839,20.0,21.0
3,89840,20.0,21.0
5,89841,20.0,21.0
3,89842,20.0,199.0
3,89843,20.0,21.0
4,89844,20.0,47.0
5,89845,20.0,47.0
3,89846,20.0,47.0
4,89847,20.0,54.0
5,89848,20.0,47.0
2,89849,279.0,21.0
3,89850,20.0,47.0
3,89851,20.0,47.0
4,89852,20.0,180.0
5,89853,20.0,47.0
5,89854,20.0,21.0
5,89855,20.0,195.0
1,89856,20.0,192.0
4,89857,20.0,47.0
3,89858,20.0,21.0
5,89859,20.0,199.0
5,89860,20.0,47.0
4,89861,20.0,21.0
4,89862,20.0,19.0
4,89863,20.0,21.0
5,89864,20.0,21.0
3,89865,20.0,47.0
5,89866,20.0,21.0
4,89867,20.0,21.0
4,89868,20.0,21.0
3,89869,20.0,47.0
5,89870,20.0,454.0
5,89871,20.0,47.0
4,89872,20.0,203.0
3,89873,20.0,47.0
2,89874,20.0,203.0
4,89875,20.0,47.0
3,89876,20.0,47.0
4,89877,20.0,47.0
4,89878,20.0,180.0
3,89879,20.0,21.0
5,89880,20.0,21.0
4,89881,20.0,21.0
3,89882,20.0,21.0
5,89883,20.0,47.0
4,89884,20.0,21.0
4,89885,20.0,282.0
4,89886,20.0,21.0
2,89887,20.0,21.0
2,89888,20.0,47.0
2,89889,20.0,21.0
2,89890,20.0,21.0
5,89891,20.0,54.0
5,89892,20.0,47.0
5,89893,20.0,268.0
4,89894,20.0,47.0
4,89895,20.0,21.0
5,89896,20.0,180.0
1,89897,20.0,180.0
1,89898,20.0,47.0
3,89899,20.0,21.0
3,89900,20.0,47.0
4,89901,20.0,268.0
5,89902,20.0,21.0
5,89903,20.0,237.0
4,89904,20.0,21.0
4,89905,20.0,47.0
4,89906,20.0,21.0
3,89907,258.0,199.0
4,89908,20.0,21.0
4,89909,20.0,21.0
4,89910,20.0,47.0
3,89911,20.0,21.0
2,89912,20.0,21.0
4,89913,20.0,47.0
4,89914,20.0,21.0
4,89915,20.0,47.0
5,89916,20.0,21.0
4,89917,20.0,21.0
4,89918,20.0,21.0
4,89919,20.0,21.0
3,89920,20.0,21.0
4,89921,20.0,21.0
4,89922,20.0,47.0
5,89923,20.0,21.0
3,89924,20.0,21.0
4,89925,20.0,21.0
2,89926,20.0,195.0
4,89927,20.0,21.0
3,89928,20.0,21.0
4,89929,20.0,21.0
4,89930,20.0,21.0
3,89931,20.0,47.0
2,89932,20.0,195.0
5,89933,20.0,21.0
5,89934,20.0,21.0
3,89935,20.0,180.0
4,89936,20.0,268.0
3,89937,20.0,203.0
4,89938,20.0,21.0
4,89939,20.0,21.0
2,89940,355.0,195.0
2,89941,20.0,180.0
5,89942,20.0,47.0
4,89943,20.0,21.0
5,89944,355.0,47.0
4,89945,200.0,21.0
1,89946,20.0,565.0
3,89947,311.0,180.0
5,89948,20.0,268.0
4,89949,20.0,21.0
4,89950,20.0,54.0
4,89951,20.0,21.0
4,89952,20.0,21.0
4,89953,20.0,180.0
5,89954,20.0,21.0
4,89955,20.0,47.0
4,89956,20.0,195.0
3,89957,20.0,47.0
4,89958,355.0,21.0
3,89959,20.0,21.0
3,89960,20.0,47.0
5,89961,258.0,21.0
5,89962,20.0,203.0
5,89963,20.0,203.0
5,89964,20.0,21.0
4,89965,20.0,195.0
3,89966,20.0,180.0
3,89967,20.0,47.0
5,89968,20.0,21.0
4,89969,20.0,47.0
4,89970,20.0,21.0
5,89971,20.0,180.0
4,89972,20.0,21.0
5,89973,20.0,19.0
4,89974,20.0,47.0
4,89975,20.0,21.0
2,89976,20.0,19.0
4,89977,20.0,21.0
3,89978,20.0,21.0
3,89979,20.0,47.0
3,89980,20.0,195.0
3,89981,20.0,47.0
1,89982,20.0,21.0
4,89983,20.0,21.0
3,89984,20.0,21.0
4,89985,20.0,180.0
3,89986,20.0,21.0
5,89987,20.0,47.0
4,89988,20.0,21.0
5,89989,20.0,47.0
3,89990,355.0,47.0
5,89991,20.0,21.0
5,89992,20.0,21.0
4,89993,20.0,21.0
4,89994,20.0,21.0
3,89995,20.0,47.0
5,89996,20.0,47.0
4,89997,20.0,47.0
3,89998,20.0,199.0
3,89999,20.0,21.0
3,90000,20.0,180.0
5,90001,20.0,47.0
3,90002,20.0,47.0
2,90003,20.0,180.0
3,90004,20.0,47.0
4,90005,20.0,47.0
3,90006,211.0,21.0
3,90007,20.0,21.0
3,90008,20.0,21.0
4,90009,20.0,21.0
4,90010,20.0,47.0
4,90011,20.0,195.0
5,90012,20.0,268.0
3,90013,20.0,180.0
5,90014,20.0,21.0
5,90015,20.0,261.0
2,90016,20.0,21.0
3,90017,20.0,21.0
5,90018,211.0,21.0
4,90019,200.0,47.0
3,90020,20.0,21.0
3,90021,20.0,47.0
3,90022,20.0,282.0
3,90023,20.0,180.0
5,90024,20.0,21.0
5,90025,20.0,203.0
3,90026,20.0,21.0
5,90027,20.0,21.0
2,90028,20.0,47.0
3,90029,20.0,21.0
2,90030,20.0,21.0
3,90031,20.0,21.0
3,90032,20.0,180.0
4,90033,20.0,47.0
5,90034,20.0,21.0
3,90035,20.0,21.0
4,90036,20.0,21.0
5,90037,20.0,21.0
5,90038,20.0,21.0
5,90039,20.0,47.0
2,90040,20.0,21.0
4,90041,20.0,21.0
4,90042,20.0,21.0
3,90043,20.0,47.0
2,90044,20.0,47.0
3,90045,20.0,47.0
3,90046,20.0,282.0
3,90047,20.0,47.0
2,90048,20.0,21.0
2,90049,20.0,21.0
5,90050,20.0,199.0
4,90051,20.0,21.0
4,90052,20.0,282.0
4,90053,20.0,47.0
4,90054,20.0,21.0
5,90055,20.0,199.0
4,90056,20.0,261.0
3,90057,20.0,199.0
3,90058,20.0,6.0
3,90059,200.0,21.0
2,90060,20.0,6.0
3,90061,20.0,21.0
4,90062,20.0,21.0
4,90063,200.0,21.0
2,90064,20.0,21.0
5,90065,20.0,21.0
4,90066,20.0,21.0
4,90067,20.0,180.0
2,90068,20.0,21.0
5,90069,20.0,180.0
3,90070,20.0,180.0
3,90071,20.0,6.0
4,90072,20.0,21.0
3,90073,20.0,6.0
4,90074,20.0,180.0
5,90075,20.0,21.0
5,90076,20.0,21.0
3,90077,20.0,21.0
4,90078,20.0,21.0
5,90079,20.0,21.0
4,90080,20.0,21.0
5,90081,20.0,6.0
3,90082,20.0,6.0
5,90083,20.0,203.0
4,90084,20.0,237.0
2,90085,20.0,21.0
2,90086,20.0,6.0
4,90087,200.0,21.0
4,90088,20.0,6.0
4,90089,20.0,6.0
3,90090,200.0,21.0
3,90091,20.0,21.0
2,90092,20.0,21.0
5,90093,20.0,6.0
4,90094,20.0,6.0
2,90095,20.0,6.0
3,90096,20.0,6.0
4,90097,20.0,6.0
4,90098,20.0,21.0
4,90099,20.0,203.0
3,90100,20.0,21.0
4,90101,20.0,21.0
4,90102,20.0,21.0
4,90103,20.0,6.0
4,90104,20.0,6.0
4,90105,20.0,180.0
3,90106,20.0,21.0
5,90107,20.0,21.0
5,90108,20.0,6.0
5,90109,20.0,291.0
4,90110,200.0,6.0
3,90111,20.0,21.0
2,90112,20.0,21.0
4,90113,20.0,6.0
4,90114,20.0,21.0
4,90115,20.0,21.0
5,90116,20.0,6.0
2,90117,20.0,192.0
4,90118,20.0,195.0
4,90119,20.0,180.0
4,90120,20.0,21.0
5,90121,20.0,6.0
3,90122,20.0,6.0
5,90123,20.0,21.0
4,90124,20.0,6.0
4,90125,20.0,21.0
4,90126,355.0,6.0
3,90127,20.0,21.0
4,90128,20.0,6.0
3,90129,20.0,21.0
4,90130,20.0,21.0
4,90131,20.0,21.0
4,90132,20.0,21.0
4,90133,20.0,203.0
4,90134,200.0,6.0
4,90135,20.0,21.0
5,90136,20.0,203.0
3,90137,20.0,195.0
4,90138,20.0,203.0
4,90139,20.0,21.0
4,90140,20.0,21.0
4,90141,20.0,6.0
5,90142,20.0,180.0
4,90143,20.0,180.0
4,90144,20.0,21.0
4,90145,20.0,199.0
2,90146,20.0,6.0
3,90147,20.0,180.0
2,90148,20.0,6.0
5,90149,20.0,203.0
5,90150,20.0,21.0
4,90151,20.0,195.0
4,90152,20.0,21.0
2,90153,20.0,6.0
1,90154,20.0,261.0
3,90155,20.0,6.0
4,90156,20.0,195.0
4,90157,20.0,6.0
4,90158,20.0,195.0
4,90159,20.0,21.0
