cast_num,movieid_actorid,actorid,movieid
2,10016,2917.0,103.0
3,10017,2917.0,103.0
2,10018,2243.0,39.0
3,10019,2226.0,140.0
3,10020,2224.0,101.0
3,10021,2460.0,170.0
2,10022,2459.0,93.0
2,10023,2459.0,101.0
3,10024,2459.0,70.0
3,10025,2459.0,118.0
2,10026,2458.0,39.0
0,10027,2405.0,101.0
2,10028,2917.0,101.0
3,10029,2457.0,103.0
0,10030,2455.0,39.0
3,10031,2214.0,54.0
2,10032,2455.0,144.0
3,10033,2917.0,39.0
0,10034,2376.0,101.0
3,10035,2206.0,103.0
3,10036,2453.0,170.0
2,10037,2915.0,151.0
3,10038,2452.0,101.0
3,10039,2449.0,118.0
2,10040,2443.0,13.0
2,10041,2280.0,151.0
3,10042,2956.0,115.0
3,10043,2914.0,103.0
3,10044,2201.0,101.0
2,10045,2912.0,39.0
2,10046,2910.0,101.0
3,10047,2443.0,103.0
3,10048,2954.0,103.0
3,10049,3832.0,170.0
3,10050,2442.0,39.0
1,10051,2951.0,95.0
2,10052,2910.0,54.0
1,10053,2902.0,95.0
2,10054,2439.0,95.0
1,10055,2439.0,151.0
3,10056,2900.0,103.0
2,10057,2439.0,115.0
2,10058,2898.0,95.0
1,10059,2896.0,95.0
2,10060,2438.0,125.0
2,10061,2947.0,151.0
3,10062,2192.0,103.0
1,10063,2938.0,85.0
1,10064,2192.0,170.0
1,10065,2890.0,95.0
0,10066,2931.0,54.0
2,10067,2182.0,39.0
3,10068,2887.0,85.0
3,10069,2923.0,85.0
1,10070,2437.0,39.0
3,10071,2177.0,85.0
2,10072,2887.0,39.0
3,10073,2882.0,95.0
2,10074,2177.0,39.0
2,10075,2432.0,95.0
3,10076,2879.0,39.0
2,10077,2878.0,39.0
2,10078,2878.0,39.0
1,10079,2273.0,39.0
2,10080,2871.0,85.0
2,10081,2177.0,95.0
3,10082,2432.0,170.0
2,10083,2866.0,85.0
0,10084,2421.0,227.0
3,10085,2865.0,95.0
3,10086,2421.0,39.0
3,10087,2916.0,95.0
3,10088,2861.0,85.0
2,10089,2859.0,70.0
3,10090,2419.0,95.0
3,10091,2128.0,70.0
3,10092,2903.0,95.0
2,10093,2175.0,39.0
2,10094,2901.0,115.0
3,10095,2172.0,227.0
3,10096,2416.0,85.0
3,10097,2859.0,85.0
3,10098,2859.0,95.0
2,10099,2852.0,39.0
2,10100,2844.0,39.0
2,10101,2895.0,70.0
3,10102,2839.0,93.0
2,10103,2416.0,95.0
3,10104,2838.0,54.0
2,10105,2893.0,39.0
1,10106,2838.0,85.0
3,10107,2117.0,70.0
3,10108,2416.0,39.0
2,10109,2834.0,95.0
3,10110,2889.0,85.0
2,10111,2827.0,39.0
2,10112,2416.0,39.0
3,10113,2826.0,85.0
3,10114,2416.0,85.0
1,10115,2820.0,39.0
3,10116,2889.0,95.0
3,10117,2412.0,151.0
0,10118,2815.0,151.0
1,10119,2402.0,170.0
3,10120,2886.0,211.0
2,10121,2812.0,93.0
3,10122,2807.0,85.0
2,10123,2172.0,39.0
3,10124,2802.0,70.0
3,10125,2158.0,95.0
2,10126,2158.0,85.0
3,10127,3606.0,85.0
2,10128,2394.0,85.0
3,10129,2799.0,85.0
3,10130,2798.0,95.0
3,10131,2389.0,39.0
3,10132,2153.0,39.0
2,10133,2797.0,115.0
0,10134,2386.0,39.0
3,10135,2147.0,54.0
2,10136,2147.0,95.0
3,10137,2797.0,83.0
2,10138,2383.0,39.0
2,10139,2382.0,95.0
3,10140,2146.0,95.0
2,10141,2883.0,170.0
3,10142,2381.0,83.0
3,10143,2796.0,39.0
2,10144,2380.0,288.0
2,10145,2378.0,83.0
3,10146,2876.0,95.0
1,10147,2146.0,115.0
3,10148,2792.0,83.0
2,10149,2146.0,39.0
2,10150,2791.0,151.0
3,10151,2141.0,70.0
3,10152,2791.0,83.0
3,10153,2114.0,21.0
3,10154,2788.0,83.0
3,10155,2130.0,115.0
0,10156,2788.0,83.0
1,10157,2369.0,166.0
3,10158,2788.0,95.0
2,10159,2124.0,95.0
3,10160,2868.0,70.0
2,10161,2120.0,83.0
3,10162,2788.0,13.0
2,10163,2788.0,21.0
3,10164,2788.0,95.0
3,10165,2367.0,211.0
3,10166,2365.0,83.0
1,10167,2364.0,73.0
2,10168,2359.0,166.0
0,10169,2359.0,21.0
2,10170,2104.0,95.0
2,10171,2358.0,144.0
2,10172,2103.0,95.0
3,10173,3120.0,83.0
3,10174,2103.0,83.0
3,10175,2854.0,166.0
2,10176,2114.0,115.0
3,10177,2354.0,170.0
3,10178,2103.0,83.0
3,10179,2351.0,95.0
3,10180,2049.0,21.0
1,10181,2351.0,95.0
3,10182,2846.0,21.0
0,10183,2788.0,279.0
3,10184,2351.0,95.0
3,10185,2351.0,21.0
2,10186,2098.0,21.0
3,10187,2351.0,83.0
2,10188,2083.0,21.0
3,10189,2351.0,83.0
0,10190,7855.0,176.0
2,10191,2351.0,70.0
3,10192,2351.0,95.0
3,10193,2083.0,70.0
0,10194,2083.0,125.0
2,10195,2788.0,83.0
3,10196,2788.0,115.0
1,10197,2788.0,95.0
2,10198,2351.0,170.0
3,10199,2788.0,21.0
2,10200,2788.0,95.0
2,10201,2779.0,170.0
2,10202,2351.0,83.0
1,10203,2778.0,170.0
2,10204,2828.0,353.0
3,10205,2083.0,21.0
2,10206,2773.0,95.0
1,10207,2351.0,93.0
3,10208,2828.0,95.0
3,10209,2768.0,83.0
2,10210,2351.0,83.0
2,10211,2351.0,170.0
3,10212,2819.0,83.0
3,10213,2060.0,83.0
2,10214,2351.0,115.0
2,10215,2351.0,170.0
3,10216,2351.0,95.0
0,10217,2052.0,125.0
3,10218,2765.0,95.0
2,10219,2765.0,93.0
3,10220,2765.0,54.0
1,10221,2351.0,93.0
3,10222,2765.0,95.0
0,10223,2806.0,95.0
3,10224,2765.0,166.0
1,10225,2045.0,115.0
2,10226,2761.0,73.0
2,10227,2044.0,21.0
3,10228,2761.0,54.0
1,10229,2793.0,83.0
2,10230,3268.0,95.0
2,10231,2760.0,95.0
3,10232,2032.0,95.0
0,10233,2351.0,73.0
2,10234,2758.0,93.0
3,10235,2342.0,21.0
3,10236,2771.0,166.0
3,10237,2029.0,21.0
3,10238,2027.0,21.0
3,10239,2023.0,95.0
3,10240,2723.0,211.0
1,10241,2342.0,115.0
3,10242,2754.0,83.0
2,10243,2748.0,83.0
3,10244,2723.0,54.0
1,10245,2342.0,144.0
3,10246,2339.0,83.0
0,10247,2338.0,21.0
2,10248,2745.0,21.0
2,10249,2723.0,83.0
2,10250,2742.0,95.0
3,10251,2020.0,95.0
1,10252,2723.0,166.0
3,10253,2337.0,83.0
3,10254,2335.0,95.0
3,10255,2731.0,95.0
1,10256,2723.0,138.0
2,10257,2006.0,93.0
3,10258,2334.0,211.0
1,10259,2723.0,227.0
2,10260,2723.0,170.0
0,10261,2334.0,140.0
3,10262,2728.0,21.0
2,10263,2726.0,83.0
1,10264,2725.0,13.0
2,10265,2323.0,83.0
3,10266,2720.0,170.0
3,10267,2006.0,115.0
3,10268,2720.0,21.0
3,10269,2720.0,83.0
3,10270,2720.0,21.0
3,10271,2723.0,115.0
3,10272,2723.0,93.0
3,10273,2321.0,83.0
3,10274,2720.0,83.0
0,10275,2723.0,211.0
2,10276,2319.0,93.0
2,10277,2718.0,83.0
0,10278,2717.0,140.0
2,10279,2318.0,93.0
3,10280,2318.0,125.0
3,10281,2704.0,83.0
3,10282,2317.0,93.0
3,10283,2704.0,166.0
3,10284,2317.0,170.0
2,10285,2704.0,83.0
3,10286,2704.0,83.0
2,10287,1958.0,21.0
1,10288,2317.0,95.0
2,10289,2317.0,83.0
3,10290,2006.0,83.0
3,10291,2702.0,21.0
3,10292,2701.0,83.0
3,10293,2723.0,54.0
3,10294,1948.0,95.0
3,10295,2006.0,95.0
3,10296,2316.0,83.0
3,10297,2006.0,21.0
3,10298,2307.0,83.0
3,10299,2303.0,54.0
2,10300,2006.0,83.0
0,10301,2719.0,97.0
1,10302,2006.0,95.0
2,10303,2006.0,170.0
1,10304,2700.0,144.0
3,10305,2700.0,83.0
1,10306,2695.0,83.0
3,10307,2300.0,83.0
3,10308,2693.0,95.0
3,10309,2006.0,83.0
3,10310,1996.0,83.0
3,10311,2687.0,115.0
2,10312,2294.0,95.0
2,10313,2285.0,93.0
3,10314,2687.0,83.0
3,10315,2282.0,83.0
3,10316,2687.0,166.0
3,10317,2709.0,95.0
2,10318,2687.0,115.0
3,10319,1995.0,168.0
3,10320,1995.0,21.0
3,10321,2282.0,166.0
2,10322,2282.0,95.0
1,10323,2282.0,21.0
3,10324,2282.0,83.0
3,10325,1995.0,21.0
2,10326,2703.0,166.0
1,10327,2687.0,21.0
2,10328,2675.0,83.0
2,10329,2673.0,83.0
0,10330,2670.0,21.0
1,10331,2669.0,168.0
1,10332,2282.0,54.0
3,10333,2282.0,95.0
2,10334,2663.0,83.0
2,10335,2655.0,95.0
1,10336,2276.0,168.0
3,10337,2265.0,97.0
3,10338,2649.0,115.0
2,10339,2644.0,21.0
3,10340,2694.0,21.0
1,10341,2640.0,125.0
3,10342,2263.0,95.0
2,10343,2640.0,83.0
3,10344,2639.0,95.0
3,10345,2260.0,83.0
1,10346,2258.0,21.0
1,10347,2258.0,83.0
2,10348,2256.0,73.0
3,10349,2638.0,83.0
1,10350,3247.0,21.0
3,10351,1917.0,21.0
2,10352,2633.0,125.0
3,10353,1989.0,95.0
2,10354,3215.0,21.0
2,10355,2694.0,166.0
2,10356,2633.0,95.0
3,10357,2629.0,95.0
3,10358,2622.0,125.0
3,10359,2247.0,83.0
3,10360,2619.0,21.0
3,10361,2246.0,21.0
3,10362,2615.0,83.0
3,10363,2615.0,21.0
2,10364,2615.0,83.0
3,10365,2678.0,83.0
3,10366,2615.0,166.0
3,10367,2246.0,83.0
3,10368,1988.0,54.0
1,10369,1988.0,83.0
2,10370,2246.0,166.0
3,10371,1988.0,77.0
3,10372,2246.0,77.0
3,10373,2672.0,227.0
3,10374,2672.0,77.0
3,10375,1988.0,21.0
3,10376,1917.0,77.0
2,10377,1988.0,54.0
3,10378,2227.0,77.0
3,10379,2615.0,95.0
3,10380,2615.0,95.0
3,10381,2227.0,144.0
0,10382,2615.0,93.0
3,10383,2223.0,21.0
3,10384,2672.0,95.0
2,10385,2615.0,95.0
3,10386,2220.0,95.0
1,10387,1988.0,77.0
0,10388,2615.0,144.0
3,10389,2217.0,13.0
3,10390,2615.0,54.0
2,10391,2672.0,166.0
2,10392,2217.0,115.0
2,10393,1988.0,77.0
2,10394,1988.0,95.0
2,10395,2666.0,168.0
2,10396,2615.0,95.0
2,10397,2615.0,95.0
1,10398,2615.0,77.0
0,10399,2215.0,13.0
3,10400,2610.0,95.0
3,10401,2215.0,77.0
3,10402,2607.0,95.0
3,10403,1984.0,125.0
3,10404,2605.0,144.0
3,10405,1980.0,77.0
3,10406,2602.0,95.0
2,10407,2594.0,166.0
1,10408,2211.0,77.0
1,10409,2661.0,93.0
1,10410,1979.0,21.0
2,10411,2593.0,77.0
1,10412,1979.0,77.0
3,10413,2591.0,21.0
3,10414,2209.0,115.0
2,10415,2660.0,77.0
1,10416,1979.0,115.0
2,10417,2202.0,125.0
3,10418,2591.0,93.0
3,10419,2591.0,77.0
3,10420,2591.0,21.0
2,10421,2589.0,144.0
1,10422,2578.0,86.0
3,10423,2657.0,372.0
1,10424,1866.0,21.0
2,10425,2198.0,104.0
2,10426,2657.0,86.0
1,10427,2574.0,115.0
3,10428,2196.0,86.0
2,10429,2574.0,21.0
2,10430,2569.0,86.0
2,10431,2656.0,168.0
3,10432,1972.0,77.0
2,10433,2567.0,86.0
3,10434,1972.0,77.0
2,10435,2564.0,86.0
1,10436,2186.0,86.0
3,10437,2564.0,93.0
3,10438,2563.0,21.0
3,10439,2174.0,77.0
1,10440,1972.0,86.0
3,10441,2559.0,77.0
3,10442,2547.0,21.0
3,10443,2652.0,115.0
3,10444,3150.0,93.0
1,10445,2171.0,73.0
2,10446,2546.0,21.0
3,10447,2546.0,21.0
1,10448,2626.0,166.0
3,10449,1972.0,227.0
3,10450,2169.0,168.0
1,10451,2534.0,86.0
2,10452,2534.0,77.0
1,10453,2530.0,86.0
3,10454,2167.0,54.0
2,10455,2522.0,77.0
2,10456,1972.0,93.0
2,10457,2163.0,166.0
2,10458,2160.0,54.0
2,10459,2517.0,168.0
3,10460,2516.0,77.0
2,10461,2513.0,86.0
3,10462,2508.0,93.0
2,10463,2506.0,21.0
3,10464,2504.0,115.0
2,10465,2502.0,86.0
3,10466,1866.0,21.0
1,10467,2626.0,77.0
3,10468,2496.0,54.0
1,10469,2626.0,73.0
2,10470,2160.0,93.0
3,10471,2494.0,93.0
3,10472,2493.0,54.0
3,10473,2160.0,77.0
3,10474,2492.0,77.0
2,10475,1972.0,93.0
1,10476,2492.0,77.0
2,10477,2492.0,21.0
1,10478,2492.0,86.0
2,10479,1972.0,86.0
2,10480,2483.0,54.0
3,10481,2159.0,21.0
3,10482,2482.0,77.0
3,10483,1972.0,77.0
2,10484,1972.0,54.0
1,10485,1972.0,144.0
3,10486,2155.0,86.0
2,10487,2480.0,86.0
1,10488,1972.0,86.0
1,10489,2152.0,77.0
3,10490,2150.0,21.0
1,10491,2475.0,86.0
3,10492,1971.0,54.0
3,10493,1961.0,21.0
2,10494,2467.0,144.0
3,10495,2145.0,144.0
3,10496,2142.0,77.0
2,10497,2140.0,144.0
0,10498,2137.0,86.0
2,10499,1960.0,86.0
2,10500,2136.0,93.0
3,10501,2466.0,77.0
3,10502,1950.0,77.0
2,10503,2466.0,86.0
3,10504,1946.0,168.0
2,10505,2595.0,21.0
2,10506,2466.0,54.0
3,10507,1944.0,72.0
3,10508,2134.0,21.0
2,10509,2132.0,72.0
2,10510,2580.0,166.0
2,10511,2553.0,353.0
3,10512,1940.0,86.0
3,10513,2126.0,258.0
2,10514,2466.0,8.0
3,10515,1930.0,72.0
3,10516,2113.0,227.0
2,10517,2466.0,72.0
2,10518,2112.0,72.0
3,10519,2466.0,72.0
3,10520,2466.0,72.0
3,10521,1913.0,93.0
3,10522,2448.0,8.0
0,10523,2101.0,279.0
2,10524,2101.0,86.0
2,10525,1862.0,86.0
3,10526,2448.0,86.0
1,10527,2448.0,86.0
2,10528,2448.0,8.0
3,10529,1907.0,72.0
1,10530,2448.0,8.0
3,10531,2099.0,72.0
2,10532,1902.0,54.0
0,10533,2093.0,86.0
3,10534,2448.0,72.0
3,10535,2448.0,86.0
3,10536,1899.0,86.0
3,10537,2092.0,72.0
2,10538,2552.0,166.0
3,10539,2448.0,72.0
3,10540,2541.0,86.0
1,10541,2089.0,168.0
1,10542,2441.0,54.0
3,10543,2440.0,72.0
2,10544,2436.0,93.0
3,10545,2434.0,54.0
0,10546,2088.0,125.0
0,10547,2085.0,97.0
1,10548,2540.0,166.0
2,10549,1897.0,54.0
3,10550,1896.0,8.0
3,10551,2431.0,8.0
3,10552,2085.0,71.0
2,10553,2430.0,86.0
3,10554,2430.0,8.0
1,10555,2430.0,8.0
3,10556,2085.0,71.0
3,10557,2430.0,144.0
3,10558,2430.0,8.0
3,10559,1896.0,8.0
1,10560,2085.0,8.0
2,10561,2085.0,168.0
1,10562,2082.0,279.0
3,10563,2531.0,227.0
3,10564,1894.0,125.0
2,10565,2430.0,72.0
2,10566,2430.0,86.0
1,10567,2430.0,93.0
3,10568,1894.0,86.0
2,10569,1894.0,72.0
1,10570,1894.0,8.0
3,10571,2082.0,72.0
0,10572,2080.0,97.0
3,10573,2430.0,72.0
3,10574,2430.0,8.0
3,10575,2430.0,72.0
1,10576,2430.0,72.0
3,10577,2075.0,72.0
2,10578,2070.0,86.0
2,10579,2430.0,86.0
1,10580,2069.0,86.0
0,10581,1894.0,86.0
2,10582,2065.0,73.0
2,10583,1894.0,72.0
2,10584,2430.0,8.0
3,10585,1894.0,86.0
3,10586,2064.0,168.0
3,10587,2064.0,72.0
3,10588,2430.0,54.0
3,10589,2064.0,54.0
3,10590,2430.0,72.0
2,10591,2064.0,72.0
1,10592,2425.0,8.0
2,10593,2058.0,168.0
2,10594,2425.0,8.0
2,10595,2424.0,168.0
3,10596,2518.0,86.0
2,10597,2518.0,86.0
2,10598,1893.0,168.0
3,10599,2518.0,8.0
2,10600,2056.0,258.0
3,10601,2053.0,71.0
2,10602,1887.0,125.0
3,10603,2048.0,72.0
1,10604,2518.0,168.0
3,10605,2423.0,8.0
3,10606,2420.0,93.0
2,10607,2518.0,168.0
1,10608,1887.0,72.0
2,10609,2420.0,45.0
2,10610,2042.0,372.0
1,10611,2420.0,86.0
3,10612,1875.0,72.0
3,10613,1871.0,168.0
2,10614,2042.0,97.0
0,10615,2037.0,8.0
3,10616,2415.0,8.0
2,10617,2036.0,166.0
3,10618,2411.0,72.0
3,10619,2404.0,72.0
1,10620,2030.0,72.0
1,10621,2518.0,73.0
3,10622,2397.0,72.0
1,10623,1864.0,168.0
3,10624,2030.0,72.0
3,10625,2518.0,168.0
3,10626,2022.0,93.0
3,10627,1853.0,72.0
1,10628,2387.0,72.0
2,10629,2385.0,8.0
3,10630,1851.0,72.0
3,10631,2379.0,86.0
2,10632,2372.0,8.0
3,10633,2357.0,71.0
3,10634,1843.0,86.0
1,10635,1817.0,45.0
3,10636,1811.0,86.0
2,10637,2518.0,71.0
3,10638,2350.0,72.0
3,10639,2348.0,86.0
1,10640,2345.0,144.0
2,10641,1808.0,8.0
3,10642,2518.0,45.0
3,10643,2341.0,72.0
2,10644,1807.0,93.0
0,10645,2330.0,45.0
3,10646,2518.0,72.0
3,10647,2022.0,71.0
3,10648,2514.0,72.0
3,10649,2322.0,82.0
3,10650,2022.0,8.0
3,10651,2022.0,8.0
2,10652,1807.0,168.0
2,10653,1804.0,97.0
3,10654,2019.0,71.0
2,10655,2315.0,82.0
3,10656,2314.0,72.0
2,10657,2313.0,82.0
1,10658,1804.0,8.0
3,10659,1796.0,7.0
2,10660,2018.0,72.0
3,10661,2014.0,93.0
2,10662,2014.0,168.0
2,10663,2512.0,168.0
0,10664,2503.0,45.0
2,10665,2014.0,166.0
3,10666,1795.0,7.0
2,10667,1793.0,71.0
2,10668,2312.0,82.0
2,10669,2014.0,71.0
3,10670,2312.0,72.0
2,10671,2485.0,7.0
3,10672,2311.0,82.0
2,10673,1793.0,72.0
3,10674,2009.0,71.0
2,10675,2310.0,82.0
3,10676,2306.0,82.0
3,10677,2301.0,72.0
3,10678,2299.0,72.0
2,10679,2298.0,7.0
1,10680,2004.0,168.0
3,10681,2001.0,45.0
2,10682,2000.0,82.0
3,10683,1999.0,72.0
2,10684,1998.0,166.0
2,10685,1793.0,82.0
3,10686,1793.0,71.0
0,10687,2297.0,144.0
2,10688,1991.0,82.0
2,10689,2296.0,72.0
3,10690,1986.0,168.0
2,10691,2291.0,82.0
2,10692,2291.0,82.0
2,10693,1793.0,72.0
3,10694,2485.0,72.0
1,10695,2289.0,82.0
3,10696,2998.0,45.0
3,10697,2279.0,45.0
2,10698,2485.0,45.0
2,10699,2279.0,82.0
3,10700,2479.0,7.0
3,10701,1793.0,82.0
2,10702,1985.0,166.0
2,10703,2279.0,72.0
3,10704,1793.0,72.0
3,10705,2472.0,72.0
3,10706,2274.0,7.0
2,10707,2272.0,93.0
1,10708,2456.0,166.0
3,10709,1981.0,45.0
3,10710,1981.0,93.0
2,10711,1977.0,71.0
3,10712,1975.0,45.0
3,10713,1973.0,166.0
3,10714,2454.0,82.0
3,10715,1793.0,72.0
1,10716,1956.0,72.0
2,10717,2447.0,82.0
2,10718,1790.0,71.0
1,10719,2446.0,93.0
2,10720,2272.0,45.0
2,10721,2270.0,72.0
3,10722,2268.0,7.0
2,10723,1956.0,97.0
3,10724,2267.0,45.0
3,10725,1767.0,7.0
3,10726,2261.0,72.0
2,10727,1956.0,166.0
3,10728,2261.0,82.0
2,10729,1953.0,125.0
1,10730,1767.0,71.0
2,10731,2257.0,82.0
3,10732,1951.0,97.0
3,10733,2257.0,72.0
3,10734,1755.0,72.0
3,10735,2257.0,45.0
3,10736,1949.0,7.0
2,10737,1861.0,82.0
3,10738,1753.0,72.0
3,10739,2254.0,72.0
2,10740,1949.0,97.0
1,10741,2433.0,82.0
2,10742,1753.0,82.0
1,10743,2254.0,72.0
2,10744,1949.0,72.0
3,10745,1753.0,7.0
2,10746,1752.0,7.0
3,10747,2254.0,7.0
0,10748,1949.0,82.0
1,10749,1949.0,72.0
3,10750,2254.0,60.0
2,10751,2417.0,82.0
2,10752,2251.0,72.0
2,10753,2242.0,72.0
1,10754,1949.0,166.0
1,10755,1752.0,72.0
3,10756,1949.0,72.0
3,10757,2241.0,7.0
3,10758,1844.0,93.0
3,10759,1949.0,82.0
2,10760,1939.0,166.0
2,10761,1936.0,82.0
2,10762,2238.0,7.0
3,10763,2231.0,72.0
3,10764,2229.0,82.0
3,10765,2225.0,82.0
1,10766,1752.0,72.0
1,10767,2401.0,7.0
3,10768,2221.0,72.0
3,10769,2400.0,7.0
1,10770,2399.0,93.0
3,10771,1935.0,7.0
2,10772,1816.0,7.0
0,10773,1931.0,7.0
2,10774,2213.0,72.0
3,10775,2213.0,93.0
3,10776,1928.0,72.0
3,10777,2213.0,7.0
3,10778,2213.0,82.0
2,10779,2213.0,82.0
2,10780,2213.0,72.0
0,10781,2371.0,73.0
2,10782,2213.0,93.0
2,10783,1927.0,93.0
2,10784,2210.0,72.0
3,10785,1927.0,7.0
3,10786,1739.0,7.0
3,10787,1927.0,72.0
2,10788,2995.0,7.0
3,10789,2210.0,72.0
2,10790,2207.0,82.0
3,10791,1927.0,72.0
3,10792,2199.0,82.0
2,10793,2197.0,125.0
1,10794,2194.0,82.0
3,10795,2361.0,45.0
2,10796,1715.0,7.0
2,10797,2191.0,71.0
3,10798,2191.0,93.0
3,10799,2360.0,168.0
3,10800,2355.0,125.0
1,10801,1927.0,168.0
3,10802,1927.0,97.0
3,10803,2190.0,72.0
1,10804,1927.0,125.0
2,10805,2188.0,7.0
1,10806,2346.0,82.0
2,10807,1923.0,93.0
2,10808,2183.0,227.0
3,10809,2180.0,72.0
3,10810,2343.0,72.0
0,10811,2336.0,72.0
3,10812,2170.0,82.0
2,10813,2162.0,168.0
1,10814,1922.0,71.0
3,10815,2162.0,72.0
2,10816,2162.0,82.0
2,10817,1709.0,97.0
2,10818,1709.0,82.0
3,10819,2327.0,7.0
2,10820,2326.0,82.0
2,10821,2151.0,82.0
2,10822,2149.0,7.0
3,10823,1708.0,72.0
3,10824,2148.0,82.0
2,10825,2144.0,82.0
2,10826,2144.0,7.0
3,10827,2139.0,93.0
2,10828,2325.0,71.0
3,10829,2135.0,82.0
3,10830,1922.0,82.0
2,10831,2131.0,168.0
3,10832,1922.0,72.0
3,10833,2131.0,97.0
3,10834,1704.0,72.0
2,10835,2129.0,71.0
2,10836,2129.0,45.0
1,10837,1702.0,72.0
3,10838,1689.0,82.0
2,10839,1922.0,72.0
2,10840,2127.0,93.0
3,10841,2122.0,82.0
1,10842,1922.0,72.0
3,10843,2121.0,93.0
3,10844,1680.0,72.0
1,10845,1680.0,72.0
1,10846,2324.0,73.0
2,10847,2293.0,168.0
3,10848,2118.0,7.0
3,10849,1680.0,93.0
2,10850,2255.0,82.0
3,10851,2110.0,72.0
1,10852,1922.0,275.0
3,10853,2108.0,45.0
3,10854,2234.0,166.0
3,10855,2233.0,72.0
2,10856,2107.0,7.0
2,10857,2105.0,7.0
1,10858,1680.0,82.0
2,10859,1920.0,7.0
3,10860,2102.0,82.0
2,10861,2216.0,168.0
2,10862,1904.0,144.0
3,10863,1900.0,93.0
3,10864,1889.0,93.0
0,10865,1889.0,7.0
3,10866,1884.0,93.0
2,10867,2216.0,72.0
2,10868,1883.0,82.0
3,10869,2102.0,7.0
2,10870,1680.0,168.0
3,10871,2097.0,82.0
1,10872,2212.0,168.0
2,10873,2095.0,72.0
3,10874,2086.0,72.0
3,10875,2208.0,82.0
1,10876,1880.0,73.0
2,10877,2081.0,7.0
3,10878,2077.0,72.0
1,10879,1879.0,93.0
1,10880,2200.0,71.0
3,10881,2073.0,93.0
3,10882,1680.0,72.0
3,10883,1680.0,2.0
3,10884,1680.0,82.0
2,10885,1653.0,2.0
3,10886,1878.0,72.0
3,10887,2072.0,93.0
2,10888,2071.0,82.0
2,10889,1878.0,72.0
2,10890,1876.0,168.0
2,10891,1677.0,80.0
2,10892,1874.0,80.0
3,10893,1873.0,72.0
2,10894,2068.0,2.0
3,10895,1873.0,2.0
3,10896,2195.0,168.0
2,10897,1673.0,80.0
2,10898,1666.0,80.0
1,10899,2193.0,138.0
3,10900,1607.0,2.0
2,10901,1865.0,168.0
2,10902,1857.0,144.0
1,10903,1857.0,93.0
3,10904,1572.0,2.0
3,10905,1855.0,72.0
2,10906,1854.0,144.0
3,10907,1630.0,2.0
2,10908,1849.0,80.0
2,10909,1849.0,125.0
3,10910,1627.0,80.0
3,10911,1626.0,72.0
3,10912,1622.0,2.0
2,10913,1842.0,80.0
3,10914,1842.0,97.0
2,10915,1839.0,80.0
3,10916,1837.0,72.0
3,10917,2068.0,2.0
1,10918,2066.0,2.0
3,10919,1834.0,2.0
3,10920,1617.0,72.0
2,10921,2193.0,93.0
3,10922,1833.0,72.0
2,10923,2063.0,2.0
3,10924,2057.0,80.0
3,10925,1613.0,72.0
1,10926,1829.0,73.0
3,10927,2051.0,93.0
3,10928,2046.0,80.0
2,10929,2041.0,72.0
0,10930,1613.0,45.0
3,10931,2039.0,72.0
3,10932,1820.0,2.0
2,10933,2039.0,80.0
3,10934,1812.0,72.0
3,10935,2038.0,80.0
3,10936,2193.0,72.0
3,10937,2035.0,2.0
3,10938,2193.0,80.0
2,10939,1810.0,97.0
3,10940,1495.0,72.0
2,10941,1810.0,72.0
2,10942,2024.0,80.0
2,10943,2021.0,80.0
2,10944,1810.0,93.0
1,10945,1810.0,2.0
2,10946,2016.0,2.0
2,10947,1810.0,45.0
1,10948,2193.0,2.0
2,10949,1810.0,166.0
1,10950,1810.0,72.0
3,10951,1810.0,2.0
2,10952,2015.0,71.0
3,10953,2012.0,72.0
3,10954,2011.0,72.0
1,10955,1809.0,168.0
2,10956,1613.0,80.0
3,10957,2003.0,45.0
0,10958,2002.0,72.0
3,10959,1993.0,80.0
2,10960,1801.0,168.0
1,10961,1992.0,72.0
2,10962,1990.0,2.0
2,10963,2187.0,71.0
0,10964,1801.0,45.0
2,10965,1800.0,168.0
3,10966,1982.0,72.0
2,10967,1613.0,72.0
0,10968,2185.0,13.0
2,10969,1788.0,72.0
3,10970,1982.0,168.0
3,10971,1787.0,72.0
3,10972,1978.0,45.0
3,10973,1787.0,2.0
3,10974,1785.0,125.0
2,10975,1783.0,80.0
3,10976,1976.0,72.0
2,10977,1613.0,80.0
2,10978,2179.0,168.0
2,10979,2919.0,80.0
2,10980,1783.0,45.0
2,10981,1974.0,72.0
3,10982,1781.0,45.0
3,10983,1970.0,2.0
3,10984,2179.0,97.0
3,10985,1967.0,72.0
2,10986,1965.0,2.0
2,10987,1964.0,72.0
2,10988,1963.0,2.0
1,10989,1963.0,2.0
3,10990,1780.0,72.0
3,10991,2176.0,71.0
3,10992,1959.0,13.0
3,10993,1779.0,72.0
2,10994,1610.0,72.0
3,10995,1609.0,72.0
1,10996,1955.0,80.0
3,10997,1954.0,168.0
2,10998,1779.0,166.0
0,10999,1779.0,45.0
3,11000,1778.0,72.0
2,11001,1476.0,2.0
3,11002,1952.0,45.0
3,11003,1777.0,72.0
3,11004,1594.0,72.0
1,11005,1772.0,80.0
2,11006,1941.0,2.0
2,11007,1762.0,71.0
2,11008,1938.0,72.0
2,11009,1938.0,72.0
1,11010,1762.0,69.0
0,11011,1588.0,2.0
3,11012,1757.0,80.0
3,11013,1587.0,227.0
